proband_id,Session_Duration (hours),Calories_Burned,Workout_Type
906,1.76,1833.22,Cardio
907,1.04,916.03,Cardio
908,1.37,1357.53,Strength
909,1.14,1230.17,Strength
910,1.29,1132.1,Cardio
911,1.87,1947.79,Cardio
912,1.66,1294.8,Yoga
913,1.09,1080.08,Strength
914,1.02,979.2,Cardio
915,1.02,980.02,Cardio
916,0.99,1197.9,HIIT
917,1.49,982.51,Yoga
918,1.93,1504.24,Yoga
919,2.0,2855.6,HIIT
920,1.45,1568.61,Strength
921,1.26,909.47,Yoga
922,0.8,527.52,Yoga
923,1.08,1307.99,HIIT
924,0.73,882.5,HIIT
925,1.97,2304.9,Strength
926,1.37,988.04,Yoga
927,1.41,1395.9,Strength
928,1.34,964.8,Yoga
929,1.67,1305.61,Yoga
930,1.42,1721.32,HIIT
931,1.08,1035.94,Cardio
932,1.38,1821.6,HIIT
933,1.63,2330.9,HIIT
934,1.87,2678.21,HIIT
935,0.58,381.76,Yoga
936,0.52,515.27,Strength
937,0.76,751.72,Strength
938,0.76,920.44,HIIT
939,1.13,1491.6,HIIT
940,1.05,1271.66,HIIT
941,1.13,1491.6,HIIT
942,1.2,861.12,Yoga
943,0.97,852.82,Cardio
944,0.76,917.09,HIIT
945,1.19,1045.3,Cardio
946,1.28,919.3,Yoga
947,0.52,629.77,HIIT
948,1.31,941.63,Yoga
949,0.85,841.5,Strength
950,1.23,1215.49,Strength
951,0.73,722.7,Strength
952,0.87,1053.66,HIIT
953,1.07,1154.64,Strength
954,0.92,912.46,Strength
955,1.29,852.95,Yoga
956,1.78,2545.4,HIIT
957,1.39,1377.35,Strength
958,1.9,2717.0,HIIT
959,1.22,1609.06,HIIT
960,1.41,1353.6,Cardio
961,1.08,1166.4,Strength
962,1.31,1730.64,HIIT
963,1.64,1704.29,Cardio
964,1.33,1435.2,Strength
965,1.85,1443.0,Yoga
966,0.76,918.76,HIIT
967,1.01,971.22,Cardio
968,1.5,1436.4,Cardio
969,1.14,1093.49,Cardio
970,1.47,1293.6,Cardio
971,1.4,1512.0,Strength
972,1.29,1275.94,Strength
973,1.27,914.4,Yoga
974,1.85,1926.96,Cardio
975,1.03,989.62,Cardio
976,1.17,1263.6,Strength
977,1.58,1644.46,Cardio
978,1.08,1426.79,HIIT
979,0.79,520.93,Yoga
980,1.34,1447.2,Strength
981,1.03,740.98,Yoga
982,1.37,988.87,Yoga
983,1.01,968.79,Cardio
984,1.23,1081.42,Cardio
985,1.09,1438.8,HIIT
986,0.5,439.2,Cardio
987,1.22,879.13,Yoga
988,1.07,708.13,Yoga
989,1.3,1249.04,Cardio
990,1.14,1231.2,Strength
991,1.5,1811.7,HIIT
992,1.06,1145.75,Strength
993,1.99,2068.01,Cardio
994,0.97,640.2,Yoga
995,1.09,1175.24,Strength
996,1.3,1573.0,HIIT
997,1.73,1797.82,Cardio
998,1.12,987.39,Cardio
999,1.5,2148.3,HIIT
1000,1.36,1346.4,Strength
1001,1.09,959.2,Cardio
1002,1.88,1466.4,Yoga
1003,1.16,834.5,Yoga
1004,1.37,1480.83,Strength
1005,1.5,1078.2,Yoga
1006,1.87,2678.21,HIIT
1007,1.0,1320.0,HIIT
1008,1.34,1773.22,HIIT
1009,1.86,2661.85,HIIT
1010,1.76,2516.8,HIIT
1011,1.15,1390.24,HIIT
1012,1.38,1490.4,Strength
1013,1.29,927.25,Yoga
1014,1.0,959.2,Cardio
1015,1.37,1357.53,Strength
1016,1.02,978.38,Cardio
1017,0.55,363.0,Yoga
1018,0.95,837.52,Cardio
1019,0.57,689.07,HIIT
1020,1.39,1332.18,Cardio
1021,1.88,1952.19,Cardio
1022,0.89,879.5,Strength
1023,1.71,1781.14,Cardio
1024,1.49,984.29,Yoga
1025,1.0,1081.8,Strength
1026,1.06,763.84,Yoga
1027,1.81,1882.4,Cardio
1028,1.04,998.4,Cardio
1029,0.8,527.04,Yoga
1030,0.71,861.44,HIIT
1031,0.61,603.9,Strength
1032,1.87,2181.17,Strength
1033,1.63,2329.11,HIIT
1034,0.88,581.33,Yoga
1035,1.14,1504.8,HIIT
1036,1.31,1585.1,HIIT
1037,0.95,834.48,Cardio
1038,1.4,1388.52,Strength
1039,1.51,1175.08,Yoga
1040,1.22,1317.6,Strength
1041,1.38,1820.08,HIIT
1042,1.75,1365.0,Yoga
1043,0.94,620.4,Yoga
1044,1.02,673.2,Yoga
1045,1.32,1597.2,HIIT
1046,1.17,1414.41,HIIT
1047,0.9,891.81,Strength
1048,1.88,2686.33,HIIT
1049,1.7,1769.36,Cardio
1050,1.16,834.5,Yoga
1051,1.02,1235.32,HIIT
1052,1.43,1731.87,HIIT
1053,1.29,927.25,Yoga
1054,1.88,2688.4,HIIT
1055,1.82,2126.12,Strength
1056,1.2,1151.04,Cardio
1057,1.35,1456.78,Strength
1058,0.97,640.78,Yoga
1059,0.81,800.44,Strength
1060,1.15,1245.1,Strength
1061,1.26,1106.78,Cardio
1062,1.39,997.46,Yoga
1063,1.15,1519.26,HIIT
1064,0.64,634.18,Strength
1065,1.61,1254.83,Yoga
1066,1.09,1441.2,HIIT
1067,1.32,949.61,Yoga
1068,1.15,827.31,Yoga
1069,1.22,1614.43,HIIT
1070,1.19,1141.45,Cardio
1071,1.02,735.62,Yoga
1072,0.99,712.21,Yoga
1073,1.41,1015.2,Yoga
1074,0.61,604.45,Strength
1075,1.3,1720.29,HIIT
1076,1.42,1874.4,HIIT
1077,1.87,2196.32,Strength
1078,1.15,1240.97,Strength
1079,1.11,1198.8,Strength
1080,0.92,910.8,Strength
1081,1.31,1255.5,Cardio
1082,1.33,958.4,Yoga
1083,1.44,1423.01,Strength
1084,1.67,1305.61,Yoga
1085,1.03,1247.43,HIIT
1086,1.08,1165.43,Strength
1087,1.66,1942.2,Strength
1088,0.57,376.54,Yoga
1089,1.12,987.39,Cardio
1090,1.51,1176.89,Yoga
1091,1.67,2389.94,HIIT
1092,1.03,680.42,Yoga
1093,1.29,928.8,Yoga
1094,1.26,1209.6,Cardio
1095,0.72,475.2,Yoga
1096,1.22,1075.55,Cardio
1097,1.08,1035.94,Cardio
1098,1.81,2117.7,Strength
1099,1.32,950.4,Yoga
1100,0.7,845.46,HIIT
1101,1.6,2286.24,HIIT
1102,1.29,1704.22,HIIT
1103,1.08,1423.22,HIIT
1104,1.73,1803.35,Cardio
1105,1.61,1674.4,Cardio
1106,1.08,1426.79,HIIT
1107,1.8,2575.98,HIIT
1108,1.34,1771.75,HIIT
1109,1.33,1275.74,Cardio
1110,1.67,1738.14,Cardio
1111,1.38,1328.11,Cardio
1112,1.37,986.4,Yoga
1113,1.18,775.26,Yoga
1114,1.1,791.34,Yoga
1115,1.43,1257.26,Cardio
1116,1.81,1878.06,Cardio
1117,1.37,1205.6,Cardio
1118,0.99,653.99,Yoga
1119,1.01,968.79,Cardio
1120,1.42,1533.6,Strength
1121,1.01,1090.8,Strength
1122,1.29,1562.32,HIIT
1123,1.33,1758.53,HIIT
1124,0.7,461.16,Yoga
1125,0.54,534.11,Strength
1126,1.7,1769.36,Cardio
1127,1.18,1274.4,Strength
1128,1.14,820.8,Yoga
1129,0.95,1152.64,HIIT
1130,1.04,1121.33,Strength
1131,1.49,1072.8,Yoga
1132,1.08,1169.32,Strength
1133,0.84,553.39,Yoga
1134,1.02,735.01,Yoga
1135,0.93,919.03,Strength
1136,1.45,1567.3,Strength
1137,0.77,678.83,Cardio
1138,1.14,1504.8,HIIT
1139,1.01,727.81,Yoga
1140,0.83,548.8,Yoga
1141,1.0,960.0,Cardio
1142,0.59,713.9,HIIT
1143,1.47,1291.25,Cardio
1144,1.05,1388.31,HIIT
1145,0.72,476.06,Yoga
1146,1.32,1422.04,Strength
1147,0.52,342.89,Yoga
1148,1.27,1258.44,Strength
1149,1.47,1459.27,Strength
1150,0.85,839.97,Strength
1151,1.24,1339.2,Strength
1152,1.36,1196.8,Cardio
1153,1.52,1775.66,Strength
1154,1.03,1358.47,HIIT
1155,1.61,1885.15,Strength
1156,0.97,639.04,Yoga
1157,1.14,820.8,Yoga
1158,1.2,1297.08,Strength
1159,0.51,505.36,Strength
1160,0.79,955.9,HIIT
1161,1.27,1220.22,Cardio
1162,0.73,641.82,Cardio
1163,1.19,786.11,Yoga
1164,1.17,1543.11,HIIT
1165,1.18,1429.1,HIIT
1166,1.46,1450.66,Strength
1167,1.27,915.16,Yoga
1168,1.52,2171.93,HIIT
1169,1.36,1466.35,Strength
1170,1.34,1284.26,Cardio
1171,1.05,1270.5,HIIT
1172,1.42,938.9,Yoga
1173,1.09,1321.3,HIIT
1174,1.29,1279.42,Strength
1175,1.77,1381.66,Yoga
1176,1.41,1707.65,HIIT
1177,1.72,2012.4,Strength
1178,1.83,1904.66,Cardio
1179,1.43,1027.88,Yoga
1180,1.2,1448.04,HIIT
1181,0.7,616.56,Cardio
1182,1.11,1098.9,Strength
1183,1.01,1089.89,Strength
1184,1.03,742.22,Yoga
1185,0.71,468.17,Yoga
1186,1.18,1132.8,Cardio
1187,1.08,1069.2,Strength
1188,1.56,1622.4,Cardio
1189,1.31,1414.8,Strength
1190,1.89,1474.2,Yoga
1191,1.23,885.6,Yoga
1192,1.07,1156.56,Strength
1193,1.97,2051.95,Cardio
1194,1.94,2778.47,HIIT
1195,1.58,2264.61,HIIT
1196,1.9,1974.48,Cardio
1197,0.96,844.8,Cardio
1198,1.35,973.62,Yoga
1199,1.46,1923.99,HIIT
1200,1.0,721.8,Yoga
1201,1.83,2139.45,Strength
1202,0.58,510.86,Cardio
1203,1.78,1854.05,Cardio
1204,1.2,1149.12,Cardio
1205,1.06,1020.14,Cardio
1206,1.29,928.03,Yoga
1207,1.37,1315.2,Cardio
1208,1.1,969.76,Cardio
1209,1.06,761.93,Yoga
1210,1.97,2308.45,Strength
1211,1.11,1064.71,Cardio
1212,1.2,1582.68,HIIT
1213,1.34,1286.4,Cardio
1214,0.53,349.48,Yoga
1215,1.27,1370.46,Strength
1216,1.18,1133.74,Cardio
1217,1.53,2187.9,HIIT
1218,1.13,1224.47,Strength
1219,0.55,665.5,HIIT
1220,1.29,851.4,Yoga
1221,1.25,1350.0,Strength
1222,1.36,1468.8,Strength
1223,1.38,1824.64,HIIT
1224,1.48,1304.77,Cardio
1225,1.2,1188.0,Strength
1226,1.07,1156.56,Strength
1227,1.17,1264.65,Strength
1228,1.49,1431.59,Cardio
1229,1.31,1259.7,Cardio
1230,1.91,1986.4,Cardio
1231,1.08,1306.8,HIIT
1232,0.87,574.2,Yoga
1233,1.06,761.93,Yoga
1234,1.66,1942.2,Strength
1235,1.17,1545.69,HIIT
1236,1.35,970.38,Yoga
1237,1.37,1206.7,Cardio
1238,1.42,1403.24,Strength
1239,1.22,1610.4,HIIT
1240,1.19,1143.35,Cardio
1241,1.14,1506.05,HIIT
1242,1.18,848.89,Yoga
1243,1.96,2804.96,HIIT
1244,1.47,1590.25,Strength
1245,1.71,1779.77,Cardio
1246,0.98,1183.64,HIIT
1247,1.34,1443.58,Strength
1248,1.23,811.8,Yoga
1249,1.45,1043.13,Yoga
1250,1.52,1779.77,Strength
1251,0.53,524.22,Strength
1252,1.23,1491.01,HIIT
1253,0.71,468.6,Yoga
1254,1.13,1364.81,HIIT
1255,1.35,1633.5,HIIT
1256,1.92,1499.9,Yoga
1257,1.9,2712.82,HIIT
1258,1.14,1002.29,Cardio
1259,0.86,852.17,Strength
1260,1.1,1054.24,Cardio
1261,1.56,1626.14,Cardio
1262,1.6,1870.56,Strength
1263,1.2,1188.0,Strength
1264,0.52,514.8,Strength
1265,1.26,1663.2,HIIT
1266,0.69,683.1,Strength
1267,0.57,689.7,HIIT
1268,1.25,1198.0,Cardio
1269,1.46,1050.32,Yoga
1270,1.17,842.4,Yoga
1271,1.14,1230.17,Strength
1272,0.76,752.4,Strength
1273,1.16,1529.92,HIIT
1274,1.28,1382.4,Strength
1275,1.5,1618.65,Strength
1276,1.09,1180.14,Strength
1277,1.48,1599.73,Strength
1278,0.97,639.62,Yoga
1279,1.36,1306.69,Cardio
1280,1.67,1736.8,Cardio
1281,1.45,1395.48,Cardio
1282,1.24,819.89,Yoga
1283,1.43,1027.88,Yoga
1284,1.49,986.08,Yoga
1285,1.32,1426.79,Strength
1286,0.6,594.54,Strength
1287,1.26,1109.81,Cardio
1288,1.3,1245.92,Cardio
1289,1.48,1068.26,Yoga
1290,1.1,1056.0,Cardio
1291,1.28,1382.4,Strength
1292,1.26,1208.59,Cardio
1293,0.99,870.41,Cardio
1294,0.7,462.84,Yoga
1295,0.61,536.8,Cardio
1296,1.0,990.9,Strength
1297,1.09,1080.08,Strength
1298,1.72,1341.6,Yoga
1299,1.7,1769.36,Cardio
1300,1.29,931.12,Yoga
1301,1.18,1430.4,HIIT
1302,1.33,1316.7,Strength
1303,1.7,1324.98,Yoga
1304,1.08,1036.8,Cardio
1305,1.35,891.81,Yoga
1306,1.13,1221.42,Strength
1307,1.1,1188.99,Strength
1308,1.08,1165.43,Strength
1309,0.54,356.72,Yoga
1310,1.94,1513.2,Yoga
1311,1.19,1443.83,HIIT
1312,1.92,2741.38,HIIT
1313,1.19,786.83,Yoga
1314,0.99,980.99,Strength
1315,1.3,1717.43,HIIT
1316,1.31,1587.98,HIIT
1317,1.81,1880.95,Cardio
1318,1.21,1063.83,Cardio
1319,1.74,1357.2,Yoga
1320,1.12,1208.59,Strength
1321,1.99,1553.39,Yoga
1322,1.22,1170.22,Cardio
1323,1.1,1334.63,HIIT
1324,1.5,1620.0,Strength
1325,1.16,1253.84,Strength
1326,1.42,1248.46,Cardio
1327,1.32,1268.26,Cardio
1328,1.52,1185.6,Yoga
1329,1.33,1170.4,Cardio
1330,1.08,1166.4,Strength
1331,0.69,834.9,HIIT
1332,0.55,483.56,Cardio
1333,1.08,1036.8,Cardio
1334,1.4,1517.04,Strength
1335,1.14,1230.17,Strength
1336,1.13,813.6,Yoga
1337,1.43,1541.83,Strength
1338,0.87,1053.66,HIIT
1339,1.39,1225.42,Cardio
1340,1.32,1598.65,HIIT
1341,1.26,1521.83,HIIT
1342,1.34,1770.27,HIIT
1343,1.71,1779.77,Cardio
1344,1.22,1167.3,Cardio
1345,1.08,1036.8,Cardio
1346,1.63,1907.1,Strength
1347,1.79,2094.3,Strength
1348,1.37,987.22,Yoga
1349,1.9,1483.14,Yoga
1350,1.5,1077.3,Yoga
1351,1.06,1050.35,Strength
1352,1.01,666.6,Yoga
1353,1.33,957.6,Yoga
1354,0.82,722.91,Cardio
1355,1.97,2814.93,HIIT
1356,1.02,1230.83,HIIT
1357,0.9,1089.99,HIIT
1358,1.25,1200.0,Cardio
1359,1.18,1556.3,HIIT
1360,1.27,914.4,Yoga
1361,0.52,457.18,Cardio
1362,0.77,930.85,HIIT
1363,0.96,1161.6,HIIT
1364,1.4,1846.46,HIIT
1365,0.67,810.7,HIIT
1366,1.95,2031.12,Cardio
1367,1.57,1630.29,Cardio
1368,1.41,1398.44,Strength
1369,1.19,1442.52,HIIT
1370,1.43,1257.26,Cardio
1371,1.46,1403.94,Cardio
1372,1.5,1169.1,Yoga
1373,1.03,1111.47,Strength
1374,0.58,701.16,HIIT
1375,0.83,547.8,Yoga
1376,1.46,1925.59,HIIT
1377,1.0,1211.1,HIIT
1378,1.27,1373.89,Strength
1379,1.13,1367.3,HIIT
1380,1.36,1195.71,Cardio
1381,1.01,1090.8,Strength
1382,1.19,1177.03,Strength
1383,1.22,1317.6,Strength
1384,1.05,1384.84,HIIT
1385,1.09,1079.1,Strength
1386,0.94,826.45,Cardio
1387,0.99,1198.99,HIIT
1388,1.18,1168.2,Strength
1389,1.48,1301.22,Cardio
1390,1.42,1362.06,Cardio
1391,1.34,1286.4,Cardio
1392,1.02,1103.44,Strength
1393,1.38,1823.12,HIIT
1394,1.3,1571.57,HIIT
1395,1.81,1878.06,Cardio
1396,1.48,1462.54,Strength
1397,1.67,1955.4,Strength
1398,1.33,1612.23,HIIT
1399,0.96,845.57,Cardio
1400,1.67,2391.77,HIIT
1401,1.34,963.19,Yoga
1402,0.91,1101.1,HIIT
1403,0.69,454.99,Yoga
1404,1.28,919.3,Yoga
1405,0.72,712.15,Strength
1406,1.28,1550.21,HIIT
1407,1.33,1275.74,Cardio
1408,1.27,915.16,Yoga
1409,1.38,1668.28,HIIT
1410,1.5,1482.3,Strength
1411,1.08,776.95,Yoga
1412,1.06,761.93,Yoga
1413,1.29,1280.58,Strength
1414,1.85,1922.52,Cardio
1415,1.28,1385.86,Strength
1416,1.51,1820.46,HIIT
1417,1.32,1266.14,Cardio
1418,1.14,1128.6,Strength
1419,1.26,1663.2,HIIT
1420,1.24,1089.22,Cardio
1421,1.47,1453.98,Strength
1422,0.83,822.45,Strength
1423,0.79,522.35,Yoga
1424,1.76,2514.86,HIIT
1425,1.1,1056.88,Cardio
1426,1.14,1127.57,Strength
1427,1.68,2402.4,HIIT
1428,1.47,1293.6,Cardio
1429,0.65,429.0,Yoga
1430,1.29,1393.2,Strength
1431,0.94,930.6,Strength
1432,1.42,1366.61,Cardio
1433,1.37,983.93,Yoga
1434,0.98,969.32,Strength
1435,1.22,1173.15,Cardio
1436,1.27,914.4,Yoga
1437,1.52,1583.23,Cardio
1438,1.31,943.99,Yoga
1439,1.04,1376.23,HIIT
1440,1.01,968.79,Cardio
1441,1.26,908.71,Yoga
1442,1.98,2056.03,Cardio
1443,0.89,881.1,Strength
1444,1.95,2285.01,Strength
1445,1.26,907.2,Yoga
1446,1.76,1831.81,Cardio
1447,1.12,805.73,Yoga
1448,0.78,514.33,Yoga
1449,0.92,909.14,Strength
1450,1.3,1245.92,Cardio
1451,1.31,1414.8,Strength
1452,1.42,1024.1,Yoga
1453,0.73,722.04,Strength
1454,1.02,980.83,Cardio
1455,0.62,408.83,Yoga
1456,1.32,949.61,Yoga
1457,1.88,2201.29,Strength
1458,1.98,2313.04,Strength
1459,1.78,2084.2,Strength
1460,0.88,1061.9,HIIT
1461,0.74,651.2,Cardio
1462,1.11,799.87,Yoga
1463,0.51,336.29,Yoga
1464,1.36,1645.6,HIIT
1465,1.33,1434.01,Strength
1466,1.25,824.25,Yoga
1467,1.28,1227.78,Cardio
1468,1.49,1610.54,Strength
1469,1.78,2082.6,Strength
1470,0.93,614.92,Yoga
1471,1.72,1787.42,Cardio
1472,0.77,678.83,Cardio
1473,1.16,1113.6,Cardio
1474,1.73,1800.58,Cardio
1475,0.75,660.6,Cardio
1476,1.52,1580.8,Cardio
1477,0.81,536.06,Yoga
1478,0.51,505.36,Strength
1479,1.46,1444.09,Strength
1480,1.84,1913.6,Cardio
1481,1.57,1225.54,Yoga
1482,1.19,785.4,Yoga
1483,1.51,1571.61,Cardio
1484,1.27,1370.46,Strength
1485,0.74,895.4,HIIT
1486,1.02,1008.88,Strength
1487,1.31,1732.08,HIIT
1488,1.92,1995.26,Cardio
1489,0.72,634.18,Cardio
1490,0.89,785.34,Cardio
1491,1.0,1080.9,Strength
1492,0.73,482.24,Yoga
1493,0.76,751.72,Strength
1494,0.77,676.37,Cardio
1495,1.78,1388.4,Yoga
1496,0.7,617.12,Cardio
1497,1.34,1330.22,Strength
1498,1.06,1048.45,Strength
1499,1.74,2486.29,HIIT
1500,1.06,1146.71,Strength
1501,1.07,706.2,Yoga
1502,1.78,1387.33,Yoga
1503,1.47,1777.08,HIIT
1504,1.11,1340.66,HIIT
1505,1.36,976.75,Yoga
1506,1.98,2316.6,Strength
1507,0.64,772.99,HIIT
1508,1.26,1208.59,Cardio
1509,1.48,1066.49,Yoga
1510,1.77,2066.12,Strength
1511,1.01,665.99,Yoga
1512,1.79,2555.76,HIIT
1513,1.85,1924.0,Cardio
1514,0.85,562.02,Yoga
1515,1.39,1002.47,Yoga
1516,1.17,1124.14,Cardio
1517,0.86,567.6,Yoga
1518,1.2,1294.92,Strength
1519,0.9,791.28,Cardio
1520,0.51,505.36,Strength
1521,0.91,1100.1,HIIT
1522,1.37,907.49,Yoga
1523,1.42,1363.2,Cardio
1524,1.26,1664.59,HIIT
1525,1.54,1601.6,Cardio
1526,1.25,1651.38,HIIT
1527,1.14,1507.31,HIIT
1528,1.19,1283.06,Strength
1529,1.45,1568.61,Strength
1530,1.37,1313.01,Cardio
1531,0.99,1202.26,HIIT
1532,1.07,940.74,Cardio
1533,1.14,1232.23,Strength
1534,1.4,1513.26,Strength
1535,1.28,844.8,Yoga
1536,1.8,1401.84,Yoga
1537,1.39,1335.51,Cardio
1538,0.55,363.33,Yoga
1539,1.34,1445.99,Strength
1540,1.25,1099.0,Cardio
1541,1.42,1533.6,Strength
1542,1.84,1910.66,Cardio
1543,1.39,1220.98,Cardio
1544,1.31,942.41,Yoga
1545,0.75,660.6,Cardio
1546,1.93,2008.74,Cardio
1547,1.35,1777.54,HIIT
1548,1.45,957.0,Yoga
1549,1.28,1228.8,Cardio
1550,1.46,1283.63,Cardio
1551,0.77,760.91,Strength
1552,1.39,999.97,Yoga
1553,1.42,1875.96,HIIT
1554,1.35,972.81,Yoga
1555,1.32,1424.41,Strength
1556,1.41,1520.26,Strength
1557,1.3,1714.57,HIIT
1558,1.05,1134.0,Strength
1559,0.6,593.46,Strength
1560,1.1,1188.0,Strength
1561,1.08,1071.14,Strength
1562,1.9,2217.87,Strength
1563,0.97,960.3,Strength
1564,1.27,835.91,Yoga
1565,1.13,1085.7,Cardio
1566,1.04,746.93,Yoga
1567,0.72,475.63,Yoga
1568,1.3,1251.12,Cardio
1569,1.32,1162.66,Cardio
1570,1.27,1118.62,Cardio
1571,1.63,1270.42,Yoga
1572,1.47,1778.7,HIIT
1573,0.83,1006.13,HIIT
1574,1.01,1330.98,HIIT
1575,1.0,660.6,Yoga
1576,1.24,892.06,Yoga
1577,1.88,2684.26,HIIT
1578,0.84,738.53,Cardio
1579,1.35,972.0,Yoga
1580,1.46,1052.08,Yoga
1581,1.63,1910.03,Strength
1582,0.9,1087.02,HIIT
1583,1.43,1371.66,Cardio
1584,1.01,1334.31,HIIT
1585,1.17,1158.3,Strength
1586,1.88,1466.4,Yoga
1587,0.9,789.84,Cardio
1588,1.01,727.81,Yoga
1589,1.93,1506.56,Yoga
1590,1.43,1416.99,Strength
1591,1.64,1708.22,Cardio
1592,1.67,1302.6,Yoga
1593,1.09,1045.53,Cardio
1594,1.1,1055.12,Cardio
1595,1.1,792.0,Yoga
1596,1.05,1135.89,Strength
1597,1.43,1544.4,Strength
1598,0.9,891.0,Strength
1599,1.07,1297.05,HIIT
1600,1.44,1897.63,HIIT
1601,1.3,1142.96,Cardio
1602,0.92,1110.16,HIIT
1603,2.0,2855.6,HIIT
1604,1.93,2005.66,Cardio
1605,1.51,1765.34,Strength
1606,1.17,1159.35,Strength
1607,0.86,852.17,Strength
1608,0.82,814.01,Strength
1609,0.99,951.98,Cardio
1610,1.12,1478.4,HIIT
1611,1.47,968.44,Yoga
1612,0.67,662.7,Strength
1613,1.1,725.34,Yoga
1614,1.48,1418.43,Cardio
1615,1.13,1362.33,HIIT
1616,0.81,980.1,HIIT
1617,1.22,1071.65,Cardio
1618,0.77,931.7,HIIT
1619,1.71,1333.8,Yoga
1620,1.41,1014.35,Yoga
1621,1.41,1350.22,Cardio
1622,1.19,1569.49,HIIT
1623,1.78,1389.47,Yoga
1624,0.66,797.87,HIIT
1625,0.74,489.29,Yoga
1626,1.86,1450.8,Yoga
1627,1.38,1675.87,HIIT
1628,0.99,1069.2,Strength
1629,1.79,2559.7,HIIT
1630,0.9,1089.99,HIIT
1631,1.07,1058.34,Strength
1632,1.19,1285.2,Strength
1633,1.18,850.31,Yoga
1634,1.27,1676.4,HIIT
1635,0.96,634.75,Yoga
1636,0.5,606.1,HIIT
1637,0.52,628.06,HIIT
1638,1.47,1414.73,Cardio
1639,1.54,1799.03,Strength
1640,1.56,2232.52,HIIT
1641,1.8,1401.84,Yoga
1642,1.68,1310.4,Yoga
1643,1.98,1544.4,Yoga
1644,1.15,826.62,Yoga
1645,1.07,1060.26,Strength
1646,1.65,1713.36,Cardio
1647,0.91,1103.1,HIIT
1648,0.56,491.9,Cardio
1649,0.98,862.4,Cardio
1650,1.11,1064.71,Cardio
1651,1.88,1956.7,Cardio
1652,0.51,617.1,HIIT
1653,1.57,1223.66,Yoga
1654,1.04,1369.37,HIIT
1655,1.35,1460.43,Strength
1656,0.84,1016.4,HIIT
1657,1.88,2199.6,Strength
1658,1.27,1673.61,HIIT
1659,1.13,1118.7,Strength
1660,1.4,1512.0,Strength
1661,0.93,612.68,Yoga
1662,1.58,1231.45,Yoga
1663,1.68,1312.42,Yoga
1664,1.18,1272.28,Strength
1665,1.39,1834.8,HIIT
1666,1.48,1064.71,Yoga
1667,1.07,1413.58,HIIT
1668,1.49,1965.16,HIIT
1669,1.37,1654.69,HIIT
1670,1.26,1527.37,HIIT
1671,1.34,1449.61,Strength
1672,0.88,871.2,Strength
1673,0.6,724.02,HIIT
1674,1.61,1885.15,Strength
1675,1.82,2126.12,Strength
1676,0.84,553.9,Yoga
1677,1.89,1474.2,Yoga
1678,1.32,1595.75,HIIT
1679,1.14,1504.8,HIIT
1680,1.34,1767.33,HIIT
1681,1.72,1790.18,Cardio
1682,1.15,759.0,Yoga
1683,0.76,669.41,Cardio
1684,0.83,731.73,Cardio
1685,1.41,1016.05,Yoga
1686,1.29,1274.78,Strength
1687,0.65,571.48,Cardio
1688,1.1,793.98,Yoga
1689,0.9,891.0,Strength
1690,0.96,844.03,Cardio
1691,1.44,1426.9,Strength
1692,1.41,1395.9,Strength
1693,1.36,1342.73,Strength
1694,1.37,1357.53,Strength
1695,1.79,2563.64,HIIT
1696,1.83,1428.5,Yoga
1697,1.67,1950.89,Strength
1698,1.6,1249.92,Yoga
1699,1.07,704.27,Yoga
1700,1.33,1277.86,Cardio
1701,0.61,534.85,Cardio
1702,1.3,936.78,Yoga
1703,1.16,1148.4,Strength
1704,1.47,1456.62,Strength
1705,1.02,1346.4,HIIT
1706,1.37,986.4,Yoga
1707,1.33,1435.2,Strength
1708,1.22,1171.2,Cardio
1709,1.12,1353.97,HIIT
1710,1.48,1956.86,HIIT
1711,1.49,1965.16,HIIT
1712,1.38,1672.84,HIIT
1713,1.08,1035.07,Cardio
1714,1.7,1766.64,Cardio
1715,1.18,1134.69,Cardio
1716,1.26,1363.07,Strength
1717,0.82,991.3,HIIT
1718,1.18,848.18,Yoga
1719,0.63,762.99,HIIT
1720,1.25,1348.88,Strength
1721,1.15,1104.0,Cardio
1722,1.98,2056.03,Cardio
1723,1.48,1597.07,Strength
1724,1.71,1332.77,Yoga
1725,1.11,1467.64,HIIT
1726,1.94,2776.33,HIIT
1727,1.52,1580.8,Cardio
1728,1.01,1336.53,HIIT
1729,1.67,1739.47,Cardio
1730,0.62,613.8,Strength
1731,1.26,907.2,Yoga
1732,1.37,985.58,Yoga
1733,1.48,1598.4,Strength
1734,1.74,1356.16,Yoga
1735,1.13,1083.9,Cardio
1736,1.38,1491.64,Strength
1737,0.78,687.02,Cardio
1738,1.38,1367.44,Strength
1739,1.0,1080.9,Strength
1740,1.68,1967.11,Strength
1741,1.48,1595.74,Strength
1742,1.59,2273.7,HIIT
1743,1.39,1502.45,Strength
1744,0.71,469.88,Yoga
1745,1.17,1544.4,HIIT
1746,1.49,1074.59,Yoga
1747,1.3,936.0,Yoga
1748,0.61,605.55,Strength
1749,0.57,376.54,Yoga
1750,1.84,1434.1,Yoga
1751,1.25,1651.38,HIIT
1752,1.08,951.26,Cardio
1753,1.26,1360.8,Strength
1754,1.11,1198.8,Strength
1755,1.26,1665.97,HIIT
1756,0.6,725.34,HIIT
1757,1.73,1800.58,Cardio
1758,1.94,2271.55,Strength
1759,1.31,1259.7,Cardio
1760,1.3,936.0,Yoga
1761,1.27,915.16,Yoga
1762,1.39,1223.2,Cardio
