proband_id,Water_Intake (liters),Daily meals frequency,Calories
930,2.0,2.02,1802.0
931,3.31,2.99,1557.0
932,1.79,3.01,1727.0
933,3.49,1.98,2407.0
934,3.51,3.01,2217.0
935,3.39,1.99,1740.0
936,2.3,3.98,1380.0
937,3.5,2.0,2441.0
938,1.59,2.99,1117.0
939,1.8,1.99,1639.0
940,2.7,3.01,2909.0
941,1.79,2.02,1620.0
942,1.69,1.99,1946.0
943,1.92,4.0,1968.0
944,2.49,3.0,1930.0
945,3.7,3.0,2708.0
946,3.3,2.0,2261.0
947,1.82,4.02,1547.0
948,3.52,2.99,1793.0
949,2.19,2.98,1558.0
950,2.21,3.0,1000.0
951,1.48,3.99,2179.0
952,2.59,2.01,1320.0
953,2.17,2.0,1513.0
954,2.19,3.01,1804.0
955,2.69,2.99,3299.0
956,2.69,2.97,1771.0
957,2.01,2.0,1854.0
958,3.49,3.0,2470.0
959,2.99,2.99,1735.0
960,2.9,2.98,2042.0
961,2.79,3.0,2772.0
962,3.39,3.02,1920.0
963,2.71,3.99,1760.0
964,2.01,3.0,1328.0
965,3.51,3.0,2148.0
966,1.61,2.99,1435.0
967,3.29,3.01,2891.0
968,3.41,3.01,3320.0
969,2.51,4.01,1972.0
970,1.82,3.0,2046.0
971,2.19,3.0,2705.0
972,3.38,3.0,1647.0
973,1.79,2.0,1452.0
974,2.71,2.0,1785.0
975,3.42,3.99,2089.0
976,2.4,3.01,1766.0
977,2.71,2.99,1564.0
978,2.71,2.0,1746.0
979,2.09,3.01,1775.0
980,3.11,2.0,3170.0
981,2.4,2.99,1978.0
982,2.5,1.99,2959.0
983,3.4,4.02,3343.0
984,1.59,2.01,1281.0
985,3.42,3.02,1662.0
986,2.51,2.01,2020.0
987,2.19,4.02,1951.0
988,2.02,3.01,1502.0
989,2.09,3.01,3335.0
990,2.7,2.99,1345.0
991,2.81,3.01,3189.0
992,2.4,3.01,1791.0
993,2.69,2.04,1824.0
994,2.09,2.99,2410.0
995,2.4,3.97,2245.0
996,3.31,3.01,2363.0
997,3.49,4.0,2201.0
998,2.99,3.01,1356.0
999,3.5,2.01,2251.0
1000,2.9,2.03,1423.0
1001,1.9,3.0,1737.0
1002,2.69,1.98,1808.0
1003,2.41,4.0,2064.0
1004,1.78,4.0,1471.0
1005,2.0,2.99,1620.0
1006,2.72,2.02,1567.0
1007,3.1,4.02,2272.0
1008,2.1,3.01,1202.0
1009,2.71,4.01,1690.0
1010,3.49,2.98,2344.0
1011,3.5,3.01,1475.0
1012,3.41,4.0,3304.0
1013,2.39,2.01,1504.0
1014,2.41,3.0,1303.0
1015,2.01,1.97,1152.0
1016,2.38,3.01,1332.0
1017,2.18,3.01,1917.0
1018,2.01,2.0,1593.0
1019,2.41,3.02,1467.0
1020,3.3,3.02,2195.0
1021,2.7,2.0,1750.0
1022,2.01,2.02,1541.0
1023,3.49,3.0,2416.0
1024,1.51,3.0,1508.0
1025,3.08,4.02,2082.0
1026,2.4,3.0,1951.0
1027,3.5,2.99,2296.0
1028,2.6,3.99,3128.0
1029,2.2,3.0,1769.0
1030,2.6,4.0,1813.0
1031,3.43,3.0,2080.0
1032,2.7,1.99,2022.0
1033,2.7,2.99,1850.0
1034,3.49,2.99,2546.0
1035,1.7,4.0,1983.0
1036,2.52,3.01,1663.0
1037,2.67,4.01,3232.0
1038,1.58,2.98,1935.0
1039,3.51,2.01,2166.0
1040,2.11,2.02,1899.0
1041,2.3,2.98,2460.0
1042,2.71,3.0,1901.0
1043,2.02,3.0,2725.0
1044,2.6,3.01,2857.0
1045,2.31,2.03,1785.0
1046,3.4,1.99,2371.0
1047,2.41,3.0,2766.0
1048,2.69,2.0,1648.0
1049,3.52,3.01,2702.0
1050,2.39,4.0,2145.0
1051,2.21,2.01,2921.0
1052,2.4,3.0,1726.0
1053,2.1,2.0,1277.0
1054,3.5,4.0,2416.0
1055,3.5,2.0,2292.0
1056,1.81,3.0,2026.0
1057,2.09,2.98,1259.0
1058,1.71,1.97,1850.0
1059,3.7,4.0,2110.0
1060,1.52,4.0,2063.0
1061,3.12,1.99,1844.0
1062,2.11,3.01,2191.0
1063,1.53,4.02,1903.0
1064,2.1,3.99,1885.0
1065,2.69,2.01,1750.0
1066,2.29,2.99,1583.0
1067,1.91,3.01,2142.0
1068,3.41,3.01,2282.0
1069,2.81,3.02,2632.0
1070,1.99,2.98,2021.0
1071,3.51,3.0,2738.0
1072,1.6,3.97,1621.0
1073,2.51,2.99,2083.0
1074,2.69,1.98,1074.0
1075,2.09,3.0,2157.0
1076,3.69,1.99,1891.0
1077,3.51,3.97,2562.0
1078,2.22,3.01,2245.0
1079,1.72,2.0,1698.0
1080,1.69,3.0,1290.0
1081,3.1,2.0,1633.0
1082,2.11,2.0,3076.0
1083,1.58,3.0,1117.0
1084,2.69,2.98,1604.0
1085,2.88,3.02,1740.0
1086,2.8,2.99,2705.0
1087,3.49,2.99,2377.0
1088,2.39,3.0,1475.0
1089,3.01,3.01,1603.0
1090,2.68,2.02,1634.0
1091,2.71,3.01,1643.0
1092,2.1,2.98,1781.0
1093,2.11,2.97,1385.0
1094,2.51,2.0,2122.0
1095,3.6,2.0,3083.0
1096,2.41,3.0,1639.0
1097,2.11,2.99,1357.0
1098,3.49,2.98,2460.0
1099,1.88,3.02,2164.0
1100,3.0,2.0,3340.0
1101,3.51,2.01,2097.0
1102,1.9,3.01,2216.0
1103,2.8,3.01,1882.0
1104,3.5,3.99,2481.0
1105,2.72,3.0,1834.0
1106,2.82,3.0,2891.0
1107,3.5,2.01,2437.0
1108,2.41,3.0,2513.0
1109,2.11,1.99,2918.0
1110,3.51,3.0,2299.0
1111,3.43,3.01,1827.0
1112,2.81,2.99,1234.0
1113,2.92,2.99,2869.0
1114,2.4,4.01,2149.0
1115,3.5,4.0,1743.0
1116,3.49,3.01,2387.0
1117,3.21,4.0,2404.0
1118,1.67,3.0,1779.0
1119,1.5,1.99,1861.0
1120,2.41,3.01,1392.0
1121,2.0,3.0,2240.0
1122,2.3,3.01,1403.0
1123,2.28,1.98,3301.0
1124,3.09,3.01,2106.0
1125,3.31,2.99,2853.0
1126,3.49,3.0,2295.0
1127,2.0,2.99,1947.0
1128,3.11,3.0,3263.0
1129,2.01,3.0,1956.0
1130,2.62,3.98,3233.0
1131,3.6,3.02,1303.0
1132,2.12,2.0,1555.0
1133,2.9,3.0,2726.0
1134,1.52,2.01,1904.0
1135,1.7,2.0,1883.0
1136,3.36,3.0,1655.0
1137,2.6,3.0,3194.0
1138,2.11,3.99,1498.0
1139,2.8,2.02,1342.0
1140,2.29,2.99,1277.0
1141,3.51,3.02,2484.0
1142,2.07,2.99,1406.0
1143,2.42,3.0,2167.0
1144,3.2,3.02,2926.0
1145,3.48,4.01,1954.0
1146,2.0,2.99,1428.0
1147,2.42,2.0,3180.0
1148,3.71,3.0,3090.0
1149,3.3,3.01,2141.0
1150,2.3,3.03,1346.0
1151,2.2,3.02,1795.0
1152,3.21,3.0,2863.0
1153,2.69,2.0,1485.0
1154,2.61,3.0,1634.0
1155,2.71,3.0,1509.0
1156,2.41,1.99,1363.0
1157,2.7,3.0,1372.0
1158,2.41,3.01,2075.0
1159,1.69,1.98,1655.0
1160,3.42,3.0,2263.0
1161,2.52,2.01,2010.0
1162,2.71,4.01,1884.0
1163,3.39,3.0,2911.0
1164,2.38,4.0,2035.0
1165,3.0,3.99,1751.0
1166,2.28,3.97,1833.0
1167,2.21,4.0,1581.0
1168,3.5,3.02,2335.0
1169,3.39,3.0,2696.0
1170,1.5,2.99,2002.0
1171,2.4,3.99,1274.0
1172,3.61,3.01,2821.0
1173,2.61,4.02,1327.0
1174,2.28,3.02,1403.0
1175,3.5,3.01,2351.0
1176,1.97,3.0,1395.0
1177,2.7,3.98,1719.0
1178,3.5,2.0,2341.0
1179,3.62,3.0,1544.0
1180,2.0,1.98,1851.0
1181,2.31,3.01,2010.0
1182,2.1,1.99,1473.0
1183,1.49,3.01,1822.0
1184,2.59,3.99,3233.0
1185,3.51,4.01,2111.0
1186,2.01,2.0,2122.0
1187,2.3,2.99,1304.0
1188,2.69,1.98,1479.0
1189,2.59,2.99,3516.0
1190,3.51,3.0,2296.0
1191,3.68,4.01,1367.0
1192,3.38,2.97,2521.0
1193,3.52,3.0,2416.0
1194,2.69,2.0,1578.0
1195,3.49,3.0,2345.0
1196,3.5,4.0,2158.0
1197,2.1,3.02,3175.0
1198,2.12,2.98,1774.0
1199,1.91,3.01,1733.0
1200,2.31,2.0,3106.0
1201,3.49,2.98,2433.0
1202,2.43,2.98,1498.0
1203,3.51,3.0,2420.0
1204,1.71,2.0,2012.0
1205,3.3,2.99,3499.0
1206,2.31,3.99,2240.0
1207,3.4,3.0,2654.0
1208,2.0,2.0,1742.0
1209,1.79,3.01,2024.0
1210,2.71,3.02,2024.0
1211,2.29,1.98,1895.0
1212,2.29,2.01,2487.0
1213,3.3,3.01,2016.0
1214,3.3,3.0,2756.0
1215,2.08,2.99,1579.0
1216,2.0,2.97,1920.0
1217,2.69,2.02,1986.0
1218,3.0,2.0,1696.0
1219,2.79,2.0,1738.0
1220,2.39,3.99,1396.0
1221,3.09,4.0,2665.0
1222,2.91,2.0,2556.0
1223,2.5,2.0,2950.0
1224,2.01,3.02,1510.0
1225,2.0,2.0,1697.0
1226,2.3,3.0,1863.0
1227,2.51,3.02,1838.0
1228,1.69,2.01,1394.0
1229,2.1,1.98,2442.0
1230,2.71,2.98,1893.0
1231,2.9,4.01,2010.0
1232,1.87,4.0,1997.0
1233,2.4,3.0,3119.0
1234,2.71,3.02,1942.0
1235,2.39,3.01,1786.0
1236,2.98,4.0,2476.0
1237,3.21,3.01,2816.0
1238,1.98,2.99,1230.0
1239,1.82,1.99,1498.0
1240,2.38,2.02,1663.0
1241,2.11,4.03,1268.0
1242,2.01,3.0,1854.0
1243,3.52,2.99,2303.0
1244,2.8,3.99,1455.0
1245,3.51,3.0,2182.0
1246,1.99,2.03,2022.0
1247,2.29,3.0,1954.0
1248,2.4,1.99,1766.0
1249,1.99,2.01,1604.0
1250,3.5,3.0,2540.0
1251,3.2,3.0,1983.0
1252,2.01,2.01,1567.0
1253,2.1,2.99,2107.0
1254,2.9,2.0,1634.0
1255,2.21,3.01,1862.0
1256,3.51,3.0,2373.0
1257,2.71,3.0,1626.0
1258,2.58,3.01,3292.0
1259,3.29,1.97,1229.0
1260,2.19,3.0,2775.0
1261,2.69,3.0,1578.0
1262,2.7,3.0,1737.0
1263,3.21,1.99,2220.0
1264,2.42,1.98,2974.0
1265,1.79,3.03,1427.0
1266,2.31,2.99,1953.0
1267,2.39,2.99,1504.0
1268,1.81,2.01,2088.0
1269,2.9,3.0,2186.0
1270,2.39,3.0,1862.0
1271,2.58,4.0,2069.0
1272,3.59,2.01,2237.0
1273,1.8,2.98,1314.0
1274,2.61,3.0,2090.0
1275,2.5,3.01,2153.0
1276,2.8,2.98,1935.0
1277,3.19,1.98,2486.0
1278,1.69,2.0,1896.0
1279,2.69,1.99,2739.0
1280,3.5,1.98,2605.0
1281,2.91,2.98,2968.0
1282,1.63,2.01,1533.0
1283,3.61,3.0,1643.0
1284,1.49,2.98,1395.0
1285,1.8,1.99,1719.0
1286,2.39,2.02,1890.0
1287,2.39,3.0,1319.0
1288,2.12,3.02,1830.0
1289,1.53,3.01,2070.0
1290,2.8,3.02,1778.0
1291,2.02,3.0,1307.0
1292,2.7,2.0,3301.0
1293,3.6,3.02,2449.0
1294,2.57,4.01,1879.0
1295,2.3,3.02,1855.0
1296,3.5,4.01,3481.0
1297,3.41,2.0,3118.0
1298,3.52,1.98,2378.0
1299,3.51,3.03,2374.0
1300,1.99,3.0,1199.0
1301,1.61,2.01,2027.0
1302,2.49,3.01,2471.0
1303,3.48,3.0,2460.0
1304,2.8,2.99,2940.0
1305,3.01,1.98,1712.0
1306,2.0,3.0,1908.0
1307,2.13,2.98,1517.0
1308,3.48,2.99,2290.0
1309,3.08,1.99,2758.0
1310,2.7,3.01,1643.0
1311,2.49,2.99,1767.0
1312,2.69,2.01,1941.0
1313,1.61,2.0,1301.0
1314,3.12,3.02,2731.0
1315,2.1,2.98,2288.0
1316,2.91,2.0,3015.0
1317,2.71,3.0,1729.0
1318,2.19,4.0,1358.0
1319,2.68,3.0,1856.0
1320,2.6,2.99,3448.0
1321,2.69,1.99,1862.0
1322,2.61,4.0,1846.0
1323,2.19,3.01,1195.0
1324,2.09,2.01,1192.0
1325,2.31,2.0,2202.0
1326,1.62,2.97,1261.0
1327,1.51,3.02,1884.0
1328,3.51,4.0,2353.0
1329,2.21,2.99,2803.0
1330,2.8,2.99,2862.0
1331,2.4,2.99,1642.0
1332,1.98,2.0,1042.0
1333,1.99,2.99,1344.0
1334,2.21,2.98,2823.0
1335,2.21,3.0,2023.0
1336,2.9,4.02,3428.0
1337,1.73,3.01,1413.0
1338,3.31,2.02,1551.0
1339,3.02,3.0,1359.0
1340,2.19,2.01,2943.0
1341,2.61,1.98,1592.0
1342,3.48,4.0,3281.0
1343,3.48,3.01,2328.0
1344,2.1,2.01,1385.0
1345,1.69,1.99,1947.0
1346,2.7,3.0,1885.0
1347,2.7,3.0,1882.0
1348,2.09,2.99,1463.0
1349,3.49,3.0,2550.0
1350,2.5,3.01,1742.0
1351,1.87,4.0,2255.0
1352,1.69,3.02,1810.0
1353,3.29,3.0,2062.0
1354,2.71,4.0,2371.0
1355,2.7,2.98,1805.0
1356,2.32,2.0,1415.0
1357,2.09,3.02,2514.0
1358,1.89,2.98,1723.0
1359,1.8,3.02,2052.0
1360,2.61,2.99,1722.0
1361,2.5,2.0,1684.0
1362,3.11,1.98,2314.0
1363,2.38,2.02,1510.0
1364,2.0,3.01,2462.0
1365,2.29,3.0,1774.0
1366,2.69,3.01,1601.0
1367,3.51,2.0,2232.0
1368,3.09,2.99,2524.0
1369,3.0,4.01,1926.0
1370,3.6,2.97,2828.0
1371,2.62,3.01,970.0
1372,3.49,2.0,2312.0
1373,2.43,2.99,1876.0
1374,2.09,2.99,1480.0
1375,2.29,3.04,2934.0
1376,2.91,2.98,3058.0
1377,2.32,2.01,1536.0
1378,1.8,2.01,1305.0
1379,2.29,2.02,2091.0
1380,3.6,3.0,3099.0
1381,3.51,2.99,2687.0
1382,3.41,2.98,2869.0
1383,3.1,3.0,2301.0
1384,2.43,3.0,1690.0
1385,2.89,4.02,1867.0
1386,3.1,2.99,1524.0
1387,3.51,4.03,3385.0
1388,3.39,2.02,2152.0
1389,3.07,3.01,1667.0
1390,2.58,1.98,2066.0
1391,2.6,2.02,1423.0
1392,2.79,2.99,2461.0
1393,3.39,3.01,2407.0
1394,3.4,2.99,1718.0
1395,3.5,2.03,2457.0
1396,3.11,3.01,1630.0
1397,2.7,3.02,1713.0
1398,2.3,1.99,1604.0
1399,3.2,3.01,2708.0
1400,3.51,2.99,2196.0
1401,1.89,3.0,1363.0
1402,2.88,2.0,1384.0
1403,3.1,3.99,3241.0
1404,1.8,3.01,1969.0
1405,2.52,4.01,2048.0
1406,3.1,3.02,2024.0
1407,3.6,2.99,2874.0
1408,2.72,1.99,3368.0
1409,1.49,2.01,1661.0
1410,1.49,2.98,1394.0
1411,2.19,2.0,1720.0
1412,2.88,3.02,3505.0
1413,3.4,2.98,2549.0
1414,2.71,2.99,1491.0
1415,3.51,3.99,2752.0
1416,1.52,3.0,1292.0
1417,2.08,3.0,1799.0
1418,2.49,2.99,1607.0
1419,2.7,1.99,3239.0
1420,2.52,3.0,1533.0
1421,3.27,3.01,2042.0
1422,3.59,2.0,1627.0
1423,2.11,3.0,1834.0
1424,3.49,2.99,2430.0
1425,2.38,4.0,2122.0
1426,2.11,1.97,985.0
1427,2.68,3.0,1764.0
1428,1.8,2.99,2278.0
1429,3.38,2.02,1885.0
1430,1.73,3.98,1407.0
1431,1.8,3.0,2040.0
1432,2.89,3.0,1649.0
1433,2.79,3.0,1322.0
1434,2.8,2.0,1431.0
1435,2.29,3.01,1673.0
1436,2.11,3.0,1680.0
1437,3.52,2.0,2302.0
1438,3.41,3.0,1970.0
1439,2.38,2.99,1568.0
1440,1.5,2.99,1870.0
1441,3.09,3.99,2468.0
1442,2.71,3.99,1866.0
1443,1.89,1.99,1672.0
1444,2.72,3.0,1651.0
1445,3.1,4.02,2549.0
1446,2.7,2.99,1833.0
1447,1.78,2.03,1582.0
1448,3.19,3.03,2525.0
1449,3.09,3.0,1568.0
1450,1.82,2.0,1737.0
1451,3.4,3.0,2088.0
1452,1.79,1.99,1873.0
1453,2.7,4.01,1861.0
1454,2.28,1.99,2803.0
1455,2.62,3.0,1160.0
1456,3.3,3.01,1965.0
1457,3.5,2.01,2230.0
1458,2.69,1.99,1501.0
1459,3.5,2.98,2363.0
1460,1.59,3.99,1657.0
1461,2.29,4.0,1987.0
1462,1.81,2.99,2099.0
1463,2.21,4.0,2642.0
1464,2.11,1.99,1692.0
1465,2.3,2.99,1237.0
1466,2.9,2.99,3481.0
1467,3.51,4.0,2669.0
1468,2.01,3.0,2075.0
1469,3.49,3.01,2306.0
1470,1.88,3.01,1728.0
1471,3.5,2.99,2435.0
1472,3.37,3.0,1775.0
1473,3.28,2.01,2896.0
1474,3.49,3.03,2481.0
1475,3.62,2.98,2044.0
1476,3.51,3.02,2281.0
1477,2.7,3.98,2260.0
1478,3.11,2.0,3381.0
1479,1.9,4.0,1785.0
1480,3.52,2.99,2319.0
1481,3.49,2.0,2441.0
1482,3.2,2.01,2363.0
1483,3.5,3.01,2325.0
1484,2.31,1.97,1991.0
1485,2.29,3.98,1954.0
1486,2.31,2.0,1398.0
1487,3.49,3.01,1699.0
1488,3.5,4.0,2294.0
1489,2.71,4.0,1855.0
1490,2.39,3.0,2572.0
1491,3.11,4.0,2072.0
1492,2.71,2.99,1824.0
1493,3.5,2.0,2341.0
1494,3.39,3.01,1786.0
1495,3.49,2.0,2284.0
1496,3.1,2.99,2314.0
1497,2.91,2.95,2822.0
1498,1.88,2.0,1561.0
1499,3.51,3.01,2574.0
1500,2.4,3.0,1825.0
1501,2.61,2.98,2023.0
1502,2.71,2.99,1638.0
1503,3.52,1.98,1324.0
1504,1.98,2.04,1832.0
1505,2.21,2.98,1508.0
1506,2.7,4.01,1813.0
1507,2.71,3.03,2104.0
1508,2.5,1.98,1983.0
1509,3.4,2.99,2229.0
1510,3.5,3.02,2272.0
1511,3.51,4.0,3200.0
1512,2.71,3.01,1587.0
1513,2.72,2.99,1620.0
1514,2.9,3.0,2566.0
1515,2.09,3.01,2118.0
1516,3.3,2.0,3007.0
1517,2.29,2.02,1786.0
1518,2.1,2.0,1835.0
1519,2.4,3.0,2740.0
1520,2.5,2.0,1731.0
1521,2.6,3.0,1807.0
1522,2.18,2.02,1885.0
1523,2.78,2.99,3272.0
1524,1.91,4.0,1831.0
1525,3.5,2.97,2436.0
1526,3.21,2.99,3308.0
1527,2.39,4.01,1808.0
1528,2.49,3.01,1982.0
1529,1.89,3.0,1877.0
1530,2.29,2.0,2067.0
1531,2.58,2.99,1620.0
1532,1.89,2.01,1599.0
1533,3.38,3.03,1698.0
1534,2.19,3.01,1909.0
1535,2.39,3.02,1328.0
1536,3.5,2.99,2383.0
1537,2.5,1.99,3087.0
1538,2.01,3.03,1483.0
1539,1.51,3.02,1874.0
1540,2.49,2.01,1462.0
1541,2.61,2.99,1832.0
1542,3.51,2.98,2269.0
1543,1.69,3.02,1310.0
1544,1.61,2.0,1697.0
1545,2.08,3.0,1819.0
1546,2.7,2.0,1752.0
1547,2.59,2.01,2136.0
1548,3.19,3.02,2290.0
1549,3.51,4.01,2769.0
1550,2.3,3.99,1842.0
1551,3.4,2.99,1753.0
1552,2.62,1.99,1283.0
1553,2.2,3.0,1809.0
1554,2.62,3.01,2841.0
1555,2.51,3.0,1984.0
1556,2.29,3.0,1758.0
1557,2.11,3.01,2168.0
1558,2.4,3.0,1667.0
1559,2.4,2.0,1854.0
1560,2.69,2.01,1648.0
1561,1.69,2.0,1999.0
1562,2.71,2.99,1559.0
1563,2.0,3.02,2038.0
1564,1.99,2.99,1248.0
1565,1.73,2.98,1510.0
1566,2.51,2.99,1126.0
1567,3.6,2.99,2788.0
1568,2.11,3.01,2159.0
1569,2.2,3.01,1696.0
1570,3.1,2.97,2034.0
1571,3.49,2.0,2468.0
1572,1.99,2.98,1524.0
1573,2.31,3.01,2837.0
1574,2.89,3.0,2186.0
1575,2.62,3.01,2107.0
1576,2.8,2.02,2805.0
1577,3.49,3.0,2548.0
1578,2.01,2.0,1874.0
1579,2.09,3.0,2180.0
1580,2.19,2.96,3284.0
1581,3.5,1.99,2604.0
1582,2.12,2.02,1953.0
1583,1.99,4.01,1960.0
1584,2.68,2.98,2289.0
1585,2.38,2.01,1884.0
1586,2.7,2.99,1833.0
1587,1.89,2.01,1575.0
1588,2.81,3.01,2352.0
1589,2.71,2.01,1787.0
1590,2.92,2.99,1708.0
1591,3.51,1.98,2595.0
1592,3.5,3.01,2429.0
1593,2.19,3.0,2687.0
1594,1.89,3.0,1269.0
1595,2.5,3.0,2575.0
1596,2.42,2.99,1595.0
1597,1.6,3.02,1964.0
1598,1.89,2.01,1412.0
1599,1.9,2.0,1548.0
1600,1.58,2.98,2111.0
1601,2.2,4.0,2005.0
1602,2.4,2.0,1367.0
1603,3.48,2.99,2337.0
1604,2.71,3.0,1800.0
1605,3.5,2.0,2250.0
1606,3.71,2.99,2594.0
1607,1.49,3.98,2019.0
1608,2.4,1.99,1697.0
1609,1.6,4.0,1575.0
1610,3.1,2.99,2270.0
1611,2.2,3.02,998.0
1612,2.3,2.99,2118.0
1613,3.39,2.0,3047.0
1614,1.7,1.99,1272.0
1615,1.7,2.99,1376.0
1616,2.2,2.99,1708.0
1617,1.8,1.99,2024.0
1618,2.61,3.02,3305.0
1619,3.51,3.02,2314.0
1620,2.39,2.0,1179.0
1621,2.02,2.99,2523.0
1622,2.3,2.98,1937.0
1623,3.52,3.0,2235.0
1624,3.1,2.0,3348.0
1625,1.8,2.99,1641.0
1626,3.54,3.02,2319.0
1627,2.0,2.0,1433.0
1628,2.8,2.99,2005.0
1629,3.53,3.0,2430.0
1630,2.6,4.0,1781.0
1631,2.59,4.01,1504.0
1632,2.3,4.01,1395.0
1633,1.79,3.02,2095.0
1634,1.8,2.98,1371.0
1635,2.1,3.01,3176.0
1636,1.7,2.0,1755.0
1637,3.1,1.98,3294.0
1638,3.39,3.02,2340.0
1639,2.68,4.01,1813.0
1640,3.5,3.0,2577.0
1641,3.5,2.0,2374.0
1642,3.52,2.01,2314.0
1643,3.5,2.01,2379.0
1644,3.01,2.02,2241.0
1645,1.9,4.01,2165.0
1646,2.7,4.03,1546.0
1647,2.69,2.0,2332.0
1648,1.69,1.99,2019.0
1649,3.21,2.99,1822.0
1650,2.4,3.02,1685.0
1651,3.5,1.99,2544.0
1652,2.31,2.99,1646.0
1653,3.49,2.99,2158.0
1654,2.39,2.98,3200.0
1655,1.57,3.98,1525.0
1656,2.88,3.02,2663.0
1657,2.72,4.0,1870.0
1658,2.19,4.01,1621.0
1659,3.12,3.0,1897.0
1660,2.01,3.02,2083.0
1661,2.41,2.02,1549.0
1662,2.7,4.01,1696.0
1663,3.49,2.99,2345.0
1664,2.41,3.0,2125.0
1665,3.11,3.01,1398.0
1666,3.6,3.0,1125.0
1667,2.28,3.0,1935.0
1668,2.8,3.01,1768.0
1669,2.19,3.02,1987.0
1670,3.09,2.99,2125.0
1671,3.7,2.99,1510.0
1672,1.91,4.03,2095.0
1673,3.39,2.99,1949.0
1674,2.69,2.01,1694.0
1675,3.51,2.99,2527.0
1676,1.99,2.01,1931.0
1677,3.51,3.0,2529.0
1678,2.2,2.98,1474.0
1679,3.0,2.0,1842.0
1680,2.88,2.0,3313.0
1681,3.5,2.01,2432.0
1682,2.6,3.0,1948.0
1683,3.4,2.03,3018.0
1684,2.29,2.99,1030.0
1685,3.48,2.99,2699.0
1686,2.29,3.0,1265.0
1687,3.18,1.97,2941.0
1688,2.4,3.01,1957.0
1689,2.6,2.01,1358.0
1690,2.1,2.98,3335.0
1691,2.06,3.01,2129.0
1692,2.99,2.99,2292.0
1693,3.7,3.02,2019.0
1694,2.21,3.0,2464.0
1695,2.68,2.99,1515.0
1696,2.69,2.99,1685.0
1697,3.49,2.01,2306.0
1698,2.71,3.0,1733.0
1699,2.71,2.99,2791.0
1700,3.0,3.0,1500.0
1701,3.41,2.99,1983.0
1702,2.11,2.98,3302.0
1703,2.41,2.0,1738.0
1704,3.48,2.02,1327.0
1705,2.51,4.0,1814.0
1706,2.09,2.02,2023.0
1707,2.01,3.0,1428.0
1708,2.81,2.98,2631.0
1709,3.0,2.99,1490.0
1710,3.61,3.0,1291.0
1711,3.42,3.0,3228.0
1712,2.12,4.03,1994.0
1713,2.69,1.98,1705.0
1714,2.69,4.02,1501.0
1715,2.3,4.03,1262.0
1716,2.51,1.98,2181.0
1717,1.99,3.0,2754.0
1718,2.71,1.99,2018.0
1719,2.1,4.0,1616.0
1720,2.51,2.98,1387.0
1721,3.1,2.98,3046.0
1722,2.7,2.99,2153.0
1723,2.29,3.0,1889.0
1724,3.5,2.98,2444.0
1725,2.41,4.01,2079.0
1726,2.69,3.03,1631.0
1727,3.5,3.0,2462.0
1728,3.09,3.99,2016.0
1729,2.71,3.0,1513.0
1730,1.68,2.98,1595.0
1731,3.09,3.97,2876.0
1732,2.3,1.99,2243.0
1733,2.8,4.01,1636.0
1734,2.71,3.03,1677.0
1735,2.1,4.01,1517.0
1736,2.28,3.0,1532.0
1737,2.12,3.0,1968.0
1738,1.98,2.0,2360.0
1739,2.21,2.99,3426.0
1740,3.51,2.97,2189.0
1741,1.72,2.01,1291.0
1742,3.48,2.01,2198.0
1743,3.3,3.0,2143.0
1744,3.53,4.0,2115.0
1745,3.31,2.03,3129.0
1746,2.01,3.0,1623.0
1747,1.6,3.01,1856.0
1748,2.31,3.02,1760.0
1749,3.39,2.01,1768.0
1750,2.69,4.02,1731.0
1751,2.71,2.96,3063.0
1752,3.19,2.99,2240.0
1753,2.99,3.0,3460.0
1754,1.81,2.02,1479.0
1755,2.1,3.98,1973.0
1756,2.59,3.01,1164.0
1757,2.68,3.0,1783.0
1758,2.7,3.99,2061.0
1759,1.82,2.02,1827.0
1760,2.09,3.01,1753.0
1761,1.8,2.0,2393.0
1762,1.69,3.0,1340.0
1763,3.5,3.0,2250.0
1764,3.51,3.01,3221.0
1765,3.48,1.98,1402.0
1766,3.41,3.0,2553.0
1767,1.5,2.99,2145.0
1768,1.91,2.99,1488.0
1769,2.71,3.01,1931.0
1770,1.8,3.02,1497.0
1771,2.4,2.99,1966.0
1772,3.51,2.98,2374.0
1773,3.51,2.99,2402.0
1774,2.69,1.99,1721.0
1775,2.39,3.98,2740.0
1776,2.59,1.99,1304.0
1777,2.28,3.02,2136.0
1778,2.9,3.0,1660.0
1779,2.31,4.01,1807.0
1780,3.12,4.0,2261.0
1781,2.9,2.99,2824.0
1782,2.38,2.98,1196.0
1783,2.89,3.01,2728.0
1784,2.2,3.01,1454.0
1785,1.58,2.01,1052.0
1786,1.59,1.98,1246.0
1787,3.4,2.03,3265.0
1788,3.32,2.99,2280.0
1789,2.41,1.99,2963.0
1790,3.4,3.0,2424.0
1791,2.8,2.0,2062.0
1792,2.32,2.99,2770.0
1793,1.7,2.0,2021.0
1794,1.79,3.01,2084.0
1795,1.89,2.98,2249.0
1796,2.28,3.03,2110.0
1797,2.9,3.0,1504.0
1798,2.21,2.99,1809.0
1799,3.09,2.99,2075.0
1800,2.69,2.01,1907.0
1801,2.02,3.02,2013.0
1802,3.19,2.99,3118.0
1803,3.49,2.99,2527.0
1804,1.7,1.99,1564.0
1805,2.89,1.99,2924.0
1806,2.7,3.0,1981.0
