proband_id,Calories,Daily meals frequency,Water_Intake (liters)
930,1802.0,2.02,2.0
931,1557.0,2.99,3.31
932,1727.0,3.01,1.79
933,2407.0,1.98,3.49
934,2217.0,3.01,3.51
935,1740.0,1.99,3.39
936,1380.0,3.98,2.3
937,2441.0,2.0,3.5
938,1117.0,2.99,1.59
939,1639.0,1.99,1.8
940,2909.0,3.01,2.7
941,1620.0,2.02,1.79
942,1946.0,1.99,1.69
943,1968.0,4.0,1.92
944,1930.0,3.0,2.49
945,2708.0,3.0,3.7
946,2261.0,2.0,3.3
947,1547.0,4.02,1.82
948,1793.0,2.99,3.52
949,1558.0,2.98,2.19
950,1000.0,3.0,2.21
951,2179.0,3.99,1.48
952,1320.0,2.01,2.59
953,1513.0,2.0,2.17
954,1804.0,3.01,2.19
955,3299.0,2.99,2.69
956,1771.0,2.97,2.69
957,1854.0,2.0,2.01
958,2470.0,3.0,3.49
959,1735.0,2.99,2.99
960,2042.0,2.98,2.9
961,2772.0,3.0,2.79
962,1920.0,3.02,3.39
963,1760.0,3.99,2.71
964,1328.0,3.0,2.01
965,2148.0,3.0,3.51
966,1435.0,2.99,1.61
967,2891.0,3.01,3.29
968,3320.0,3.01,3.41
969,1972.0,4.01,2.51
970,2046.0,3.0,1.82
971,2705.0,3.0,2.19
972,1647.0,3.0,3.38
973,1452.0,2.0,1.79
974,1785.0,2.0,2.71
975,2089.0,3.99,3.42
976,1766.0,3.01,2.4
977,1564.0,2.99,2.71
978,1746.0,2.0,2.71
979,1775.0,3.01,2.09
980,3170.0,2.0,3.11
981,1978.0,2.99,2.4
982,2959.0,1.99,2.5
983,3343.0,4.02,3.4
984,1281.0,2.01,1.59
985,1662.0,3.02,3.42
986,2020.0,2.01,2.51
987,1951.0,4.02,2.19
988,1502.0,3.01,2.02
989,3335.0,3.01,2.09
990,1345.0,2.99,2.7
991,3189.0,3.01,2.81
992,1791.0,3.01,2.4
993,1824.0,2.04,2.69
994,2410.0,2.99,2.09
995,2245.0,3.97,2.4
996,2363.0,3.01,3.31
997,2201.0,4.0,3.49
998,1356.0,3.01,2.99
999,2251.0,2.01,3.5
1000,1423.0,2.03,2.9
1001,1737.0,3.0,1.9
1002,1808.0,1.98,2.69
1003,2064.0,4.0,2.41
1004,1471.0,4.0,1.78
1005,1620.0,2.99,2.0
1006,1567.0,2.02,2.72
1007,2272.0,4.02,3.1
1008,1202.0,3.01,2.1
1009,1690.0,4.01,2.71
1010,2344.0,2.98,3.49
1011,1475.0,3.01,3.5
1012,3304.0,4.0,3.41
1013,1504.0,2.01,2.39
1014,1303.0,3.0,2.41
1015,1152.0,1.97,2.01
1016,1332.0,3.01,2.38
1017,1917.0,3.01,2.18
1018,1593.0,2.0,2.01
1019,1467.0,3.02,2.41
1020,2195.0,3.02,3.3
1021,1750.0,2.0,2.7
1022,1541.0,2.02,2.01
1023,2416.0,3.0,3.49
1024,1508.0,3.0,1.51
1025,2082.0,4.02,3.08
1026,1951.0,3.0,2.4
1027,2296.0,2.99,3.5
1028,3128.0,3.99,2.6
1029,1769.0,3.0,2.2
1030,1813.0,4.0,2.6
1031,2080.0,3.0,3.43
1032,2022.0,1.99,2.7
1033,1850.0,2.99,2.7
1034,2546.0,2.99,3.49
1035,1983.0,4.0,1.7
1036,1663.0,3.01,2.52
1037,3232.0,4.01,2.67
1038,1935.0,2.98,1.58
1039,2166.0,2.01,3.51
1040,1899.0,2.02,2.11
1041,2460.0,2.98,2.3
1042,1901.0,3.0,2.71
1043,2725.0,3.0,2.02
1044,2857.0,3.01,2.6
1045,1785.0,2.03,2.31
1046,2371.0,1.99,3.4
1047,2766.0,3.0,2.41
1048,1648.0,2.0,2.69
1049,2702.0,3.01,3.52
1050,2145.0,4.0,2.39
1051,2921.0,2.01,2.21
1052,1726.0,3.0,2.4
1053,1277.0,2.0,2.1
1054,2416.0,4.0,3.5
1055,2292.0,2.0,3.5
1056,2026.0,3.0,1.81
1057,1259.0,2.98,2.09
1058,1850.0,1.97,1.71
1059,2110.0,4.0,3.7
1060,2063.0,4.0,1.52
1061,1844.0,1.99,3.12
1062,2191.0,3.01,2.11
1063,1903.0,4.02,1.53
1064,1885.0,3.99,2.1
1065,1750.0,2.01,2.69
1066,1583.0,2.99,2.29
1067,2142.0,3.01,1.91
1068,2282.0,3.01,3.41
1069,2632.0,3.02,2.81
1070,2021.0,2.98,1.99
1071,2738.0,3.0,3.51
1072,1621.0,3.97,1.6
1073,2083.0,2.99,2.51
1074,1074.0,1.98,2.69
1075,2157.0,3.0,2.09
1076,1891.0,1.99,3.69
1077,2562.0,3.97,3.51
1078,2245.0,3.01,2.22
1079,1698.0,2.0,1.72
1080,1290.0,3.0,1.69
1081,1633.0,2.0,3.1
1082,3076.0,2.0,2.11
1083,1117.0,3.0,1.58
1084,1604.0,2.98,2.69
1085,1740.0,3.02,2.88
1086,2705.0,2.99,2.8
1087,2377.0,2.99,3.49
1088,1475.0,3.0,2.39
1089,1603.0,3.01,3.01
1090,1634.0,2.02,2.68
1091,1643.0,3.01,2.71
1092,1781.0,2.98,2.1
1093,1385.0,2.97,2.11
1094,2122.0,2.0,2.51
1095,3083.0,2.0,3.6
1096,1639.0,3.0,2.41
1097,1357.0,2.99,2.11
1098,2460.0,2.98,3.49
1099,2164.0,3.02,1.88
1100,3340.0,2.0,3.0
1101,2097.0,2.01,3.51
1102,2216.0,3.01,1.9
1103,1882.0,3.01,2.8
1104,2481.0,3.99,3.5
1105,1834.0,3.0,2.72
1106,2891.0,3.0,2.82
1107,2437.0,2.01,3.5
1108,2513.0,3.0,2.41
1109,2918.0,1.99,2.11
1110,2299.0,3.0,3.51
1111,1827.0,3.01,3.43
1112,1234.0,2.99,2.81
1113,2869.0,2.99,2.92
1114,2149.0,4.01,2.4
1115,1743.0,4.0,3.5
1116,2387.0,3.01,3.49
1117,2404.0,4.0,3.21
1118,1779.0,3.0,1.67
1119,1861.0,1.99,1.5
1120,1392.0,3.01,2.41
1121,2240.0,3.0,2.0
1122,1403.0,3.01,2.3
1123,3301.0,1.98,2.28
1124,2106.0,3.01,3.09
1125,2853.0,2.99,3.31
1126,2295.0,3.0,3.49
1127,1947.0,2.99,2.0
1128,3263.0,3.0,3.11
1129,1956.0,3.0,2.01
1130,3233.0,3.98,2.62
1131,1303.0,3.02,3.6
1132,1555.0,2.0,2.12
1133,2726.0,3.0,2.9
1134,1904.0,2.01,1.52
1135,1883.0,2.0,1.7
1136,1655.0,3.0,3.36
1137,3194.0,3.0,2.6
1138,1498.0,3.99,2.11
1139,1342.0,2.02,2.8
1140,1277.0,2.99,2.29
1141,2484.0,3.02,3.51
1142,1406.0,2.99,2.07
1143,2167.0,3.0,2.42
1144,2926.0,3.02,3.2
1145,1954.0,4.01,3.48
1146,1428.0,2.99,2.0
1147,3180.0,2.0,2.42
1148,3090.0,3.0,3.71
1149,2141.0,3.01,3.3
1150,1346.0,3.03,2.3
1151,1795.0,3.02,2.2
1152,2863.0,3.0,3.21
1153,1485.0,2.0,2.69
1154,1634.0,3.0,2.61
1155,1509.0,3.0,2.71
1156,1363.0,1.99,2.41
1157,1372.0,3.0,2.7
1158,2075.0,3.01,2.41
1159,1655.0,1.98,1.69
1160,2263.0,3.0,3.42
1161,2010.0,2.01,2.52
1162,1884.0,4.01,2.71
1163,2911.0,3.0,3.39
1164,2035.0,4.0,2.38
1165,1751.0,3.99,3.0
1166,1833.0,3.97,2.28
1167,1581.0,4.0,2.21
1168,2335.0,3.02,3.5
1169,2696.0,3.0,3.39
1170,2002.0,2.99,1.5
1171,1274.0,3.99,2.4
1172,2821.0,3.01,3.61
1173,1327.0,4.02,2.61
1174,1403.0,3.02,2.28
1175,2351.0,3.01,3.5
1176,1395.0,3.0,1.97
1177,1719.0,3.98,2.7
1178,2341.0,2.0,3.5
1179,1544.0,3.0,3.62
1180,1851.0,1.98,2.0
1181,2010.0,3.01,2.31
1182,1473.0,1.99,2.1
1183,1822.0,3.01,1.49
1184,3233.0,3.99,2.59
1185,2111.0,4.01,3.51
1186,2122.0,2.0,2.01
1187,1304.0,2.99,2.3
1188,1479.0,1.98,2.69
1189,3516.0,2.99,2.59
1190,2296.0,3.0,3.51
1191,1367.0,4.01,3.68
1192,2521.0,2.97,3.38
1193,2416.0,3.0,3.52
1194,1578.0,2.0,2.69
1195,2345.0,3.0,3.49
1196,2158.0,4.0,3.5
1197,3175.0,3.02,2.1
1198,1774.0,2.98,2.12
1199,1733.0,3.01,1.91
1200,3106.0,2.0,2.31
1201,2433.0,2.98,3.49
1202,1498.0,2.98,2.43
1203,2420.0,3.0,3.51
1204,2012.0,2.0,1.71
1205,3499.0,2.99,3.3
1206,2240.0,3.99,2.31
1207,2654.0,3.0,3.4
1208,1742.0,2.0,2.0
1209,2024.0,3.01,1.79
1210,2024.0,3.02,2.71
1211,1895.0,1.98,2.29
1212,2487.0,2.01,2.29
1213,2016.0,3.01,3.3
1214,2756.0,3.0,3.3
1215,1579.0,2.99,2.08
1216,1920.0,2.97,2.0
1217,1986.0,2.02,2.69
1218,1696.0,2.0,3.0
1219,1738.0,2.0,2.79
1220,1396.0,3.99,2.39
1221,2665.0,4.0,3.09
1222,2556.0,2.0,2.91
1223,2950.0,2.0,2.5
1224,1510.0,3.02,2.01
1225,1697.0,2.0,2.0
1226,1863.0,3.0,2.3
1227,1838.0,3.02,2.51
1228,1394.0,2.01,1.69
1229,2442.0,1.98,2.1
1230,1893.0,2.98,2.71
1231,2010.0,4.01,2.9
1232,1997.0,4.0,1.87
1233,3119.0,3.0,2.4
1234,1942.0,3.02,2.71
1235,1786.0,3.01,2.39
1236,2476.0,4.0,2.98
1237,2816.0,3.01,3.21
1238,1230.0,2.99,1.98
1239,1498.0,1.99,1.82
1240,1663.0,2.02,2.38
1241,1268.0,4.03,2.11
1242,1854.0,3.0,2.01
1243,2303.0,2.99,3.52
1244,1455.0,3.99,2.8
1245,2182.0,3.0,3.51
1246,2022.0,2.03,1.99
1247,1954.0,3.0,2.29
1248,1766.0,1.99,2.4
1249,1604.0,2.01,1.99
1250,2540.0,3.0,3.5
1251,1983.0,3.0,3.2
1252,1567.0,2.01,2.01
1253,2107.0,2.99,2.1
1254,1634.0,2.0,2.9
1255,1862.0,3.01,2.21
1256,2373.0,3.0,3.51
1257,1626.0,3.0,2.71
1258,3292.0,3.01,2.58
1259,1229.0,1.97,3.29
1260,2775.0,3.0,2.19
1261,1578.0,3.0,2.69
1262,1737.0,3.0,2.7
1263,2220.0,1.99,3.21
1264,2974.0,1.98,2.42
1265,1427.0,3.03,1.79
1266,1953.0,2.99,2.31
1267,1504.0,2.99,2.39
1268,2088.0,2.01,1.81
1269,2186.0,3.0,2.9
1270,1862.0,3.0,2.39
1271,2069.0,4.0,2.58
1272,2237.0,2.01,3.59
1273,1314.0,2.98,1.8
1274,2090.0,3.0,2.61
1275,2153.0,3.01,2.5
1276,1935.0,2.98,2.8
1277,2486.0,1.98,3.19
1278,1896.0,2.0,1.69
1279,2739.0,1.99,2.69
1280,2605.0,1.98,3.5
1281,2968.0,2.98,2.91
1282,1533.0,2.01,1.63
1283,1643.0,3.0,3.61
1284,1395.0,2.98,1.49
1285,1719.0,1.99,1.8
1286,1890.0,2.02,2.39
1287,1319.0,3.0,2.39
1288,1830.0,3.02,2.12
1289,2070.0,3.01,1.53
1290,1778.0,3.02,2.8
1291,1307.0,3.0,2.02
1292,3301.0,2.0,2.7
1293,2449.0,3.02,3.6
1294,1879.0,4.01,2.57
1295,1855.0,3.02,2.3
1296,3481.0,4.01,3.5
1297,3118.0,2.0,3.41
1298,2378.0,1.98,3.52
1299,2374.0,3.03,3.51
1300,1199.0,3.0,1.99
1301,2027.0,2.01,1.61
1302,2471.0,3.01,2.49
1303,2460.0,3.0,3.48
1304,2940.0,2.99,2.8
1305,1712.0,1.98,3.01
1306,1908.0,3.0,2.0
1307,1517.0,2.98,2.13
1308,2290.0,2.99,3.48
1309,2758.0,1.99,3.08
1310,1643.0,3.01,2.7
1311,1767.0,2.99,2.49
1312,1941.0,2.01,2.69
1313,1301.0,2.0,1.61
1314,2731.0,3.02,3.12
1315,2288.0,2.98,2.1
1316,3015.0,2.0,2.91
1317,1729.0,3.0,2.71
1318,1358.0,4.0,2.19
1319,1856.0,3.0,2.68
1320,3448.0,2.99,2.6
1321,1862.0,1.99,2.69
1322,1846.0,4.0,2.61
1323,1195.0,3.01,2.19
1324,1192.0,2.01,2.09
1325,2202.0,2.0,2.31
1326,1261.0,2.97,1.62
1327,1884.0,3.02,1.51
1328,2353.0,4.0,3.51
1329,2803.0,2.99,2.21
1330,2862.0,2.99,2.8
1331,1642.0,2.99,2.4
1332,1042.0,2.0,1.98
1333,1344.0,2.99,1.99
1334,2823.0,2.98,2.21
1335,2023.0,3.0,2.21
1336,3428.0,4.02,2.9
1337,1413.0,3.01,1.73
1338,1551.0,2.02,3.31
1339,1359.0,3.0,3.02
1340,2943.0,2.01,2.19
1341,1592.0,1.98,2.61
1342,3281.0,4.0,3.48
1343,2328.0,3.01,3.48
1344,1385.0,2.01,2.1
1345,1947.0,1.99,1.69
1346,1885.0,3.0,2.7
1347,1882.0,3.0,2.7
1348,1463.0,2.99,2.09
1349,2550.0,3.0,3.49
1350,1742.0,3.01,2.5
1351,2255.0,4.0,1.87
1352,1810.0,3.02,1.69
1353,2062.0,3.0,3.29
1354,2371.0,4.0,2.71
1355,1805.0,2.98,2.7
1356,1415.0,2.0,2.32
1357,2514.0,3.02,2.09
1358,1723.0,2.98,1.89
1359,2052.0,3.02,1.8
1360,1722.0,2.99,2.61
1361,1684.0,2.0,2.5
1362,2314.0,1.98,3.11
1363,1510.0,2.02,2.38
1364,2462.0,3.01,2.0
1365,1774.0,3.0,2.29
1366,1601.0,3.01,2.69
1367,2232.0,2.0,3.51
1368,2524.0,2.99,3.09
1369,1926.0,4.01,3.0
1370,2828.0,2.97,3.6
1371,970.0,3.01,2.62
1372,2312.0,2.0,3.49
1373,1876.0,2.99,2.43
1374,1480.0,2.99,2.09
1375,2934.0,3.04,2.29
1376,3058.0,2.98,2.91
1377,1536.0,2.01,2.32
1378,1305.0,2.01,1.8
1379,2091.0,2.02,2.29
1380,3099.0,3.0,3.6
1381,2687.0,2.99,3.51
1382,2869.0,2.98,3.41
1383,2301.0,3.0,3.1
1384,1690.0,3.0,2.43
1385,1867.0,4.02,2.89
1386,1524.0,2.99,3.1
1387,3385.0,4.03,3.51
1388,2152.0,2.02,3.39
1389,1667.0,3.01,3.07
1390,2066.0,1.98,2.58
1391,1423.0,2.02,2.6
1392,2461.0,2.99,2.79
1393,2407.0,3.01,3.39
1394,1718.0,2.99,3.4
1395,2457.0,2.03,3.5
1396,1630.0,3.01,3.11
1397,1713.0,3.02,2.7
1398,1604.0,1.99,2.3
1399,2708.0,3.01,3.2
1400,2196.0,2.99,3.51
1401,1363.0,3.0,1.89
1402,1384.0,2.0,2.88
1403,3241.0,3.99,3.1
1404,1969.0,3.01,1.8
1405,2048.0,4.01,2.52
1406,2024.0,3.02,3.1
1407,2874.0,2.99,3.6
1408,3368.0,1.99,2.72
1409,1661.0,2.01,1.49
1410,1394.0,2.98,1.49
1411,1720.0,2.0,2.19
1412,3505.0,3.02,2.88
1413,2549.0,2.98,3.4
1414,1491.0,2.99,2.71
1415,2752.0,3.99,3.51
1416,1292.0,3.0,1.52
1417,1799.0,3.0,2.08
1418,1607.0,2.99,2.49
1419,3239.0,1.99,2.7
1420,1533.0,3.0,2.52
1421,2042.0,3.01,3.27
1422,1627.0,2.0,3.59
1423,1834.0,3.0,2.11
1424,2430.0,2.99,3.49
1425,2122.0,4.0,2.38
1426,985.0,1.97,2.11
1427,1764.0,3.0,2.68
1428,2278.0,2.99,1.8
1429,1885.0,2.02,3.38
1430,1407.0,3.98,1.73
1431,2040.0,3.0,1.8
1432,1649.0,3.0,2.89
1433,1322.0,3.0,2.79
1434,1431.0,2.0,2.8
1435,1673.0,3.01,2.29
1436,1680.0,3.0,2.11
1437,2302.0,2.0,3.52
1438,1970.0,3.0,3.41
1439,1568.0,2.99,2.38
1440,1870.0,2.99,1.5
1441,2468.0,3.99,3.09
1442,1866.0,3.99,2.71
1443,1672.0,1.99,1.89
1444,1651.0,3.0,2.72
1445,2549.0,4.02,3.1
1446,1833.0,2.99,2.7
1447,1582.0,2.03,1.78
1448,2525.0,3.03,3.19
1449,1568.0,3.0,3.09
1450,1737.0,2.0,1.82
1451,2088.0,3.0,3.4
1452,1873.0,1.99,1.79
1453,1861.0,4.01,2.7
1454,2803.0,1.99,2.28
1455,1160.0,3.0,2.62
1456,1965.0,3.01,3.3
1457,2230.0,2.01,3.5
1458,1501.0,1.99,2.69
1459,2363.0,2.98,3.5
1460,1657.0,3.99,1.59
1461,1987.0,4.0,2.29
1462,2099.0,2.99,1.81
1463,2642.0,4.0,2.21
1464,1692.0,1.99,2.11
1465,1237.0,2.99,2.3
1466,3481.0,2.99,2.9
1467,2669.0,4.0,3.51
1468,2075.0,3.0,2.01
1469,2306.0,3.01,3.49
1470,1728.0,3.01,1.88
1471,2435.0,2.99,3.5
1472,1775.0,3.0,3.37
1473,2896.0,2.01,3.28
1474,2481.0,3.03,3.49
1475,2044.0,2.98,3.62
1476,2281.0,3.02,3.51
1477,2260.0,3.98,2.7
1478,3381.0,2.0,3.11
1479,1785.0,4.0,1.9
1480,2319.0,2.99,3.52
1481,2441.0,2.0,3.49
1482,2363.0,2.01,3.2
1483,2325.0,3.01,3.5
1484,1991.0,1.97,2.31
1485,1954.0,3.98,2.29
1486,1398.0,2.0,2.31
1487,1699.0,3.01,3.49
1488,2294.0,4.0,3.5
1489,1855.0,4.0,2.71
1490,2572.0,3.0,2.39
1491,2072.0,4.0,3.11
1492,1824.0,2.99,2.71
1493,2341.0,2.0,3.5
1494,1786.0,3.01,3.39
1495,2284.0,2.0,3.49
1496,2314.0,2.99,3.1
1497,2822.0,2.95,2.91
1498,1561.0,2.0,1.88
1499,2574.0,3.01,3.51
1500,1825.0,3.0,2.4
1501,2023.0,2.98,2.61
1502,1638.0,2.99,2.71
1503,1324.0,1.98,3.52
1504,1832.0,2.04,1.98
1505,1508.0,2.98,2.21
1506,1813.0,4.01,2.7
1507,2104.0,3.03,2.71
1508,1983.0,1.98,2.5
1509,2229.0,2.99,3.4
1510,2272.0,3.02,3.5
1511,3200.0,4.0,3.51
1512,1587.0,3.01,2.71
1513,1620.0,2.99,2.72
1514,2566.0,3.0,2.9
1515,2118.0,3.01,2.09
1516,3007.0,2.0,3.3
1517,1786.0,2.02,2.29
1518,1835.0,2.0,2.1
1519,2740.0,3.0,2.4
1520,1731.0,2.0,2.5
1521,1807.0,3.0,2.6
1522,1885.0,2.02,2.18
1523,3272.0,2.99,2.78
1524,1831.0,4.0,1.91
1525,2436.0,2.97,3.5
1526,3308.0,2.99,3.21
1527,1808.0,4.01,2.39
1528,1982.0,3.01,2.49
1529,1877.0,3.0,1.89
1530,2067.0,2.0,2.29
1531,1620.0,2.99,2.58
1532,1599.0,2.01,1.89
1533,1698.0,3.03,3.38
1534,1909.0,3.01,2.19
1535,1328.0,3.02,2.39
1536,2383.0,2.99,3.5
1537,3087.0,1.99,2.5
1538,1483.0,3.03,2.01
1539,1874.0,3.02,1.51
1540,1462.0,2.01,2.49
1541,1832.0,2.99,2.61
1542,2269.0,2.98,3.51
1543,1310.0,3.02,1.69
1544,1697.0,2.0,1.61
1545,1819.0,3.0,2.08
1546,1752.0,2.0,2.7
1547,2136.0,2.01,2.59
1548,2290.0,3.02,3.19
1549,2769.0,4.01,3.51
1550,1842.0,3.99,2.3
1551,1753.0,2.99,3.4
1552,1283.0,1.99,2.62
1553,1809.0,3.0,2.2
1554,2841.0,3.01,2.62
1555,1984.0,3.0,2.51
1556,1758.0,3.0,2.29
1557,2168.0,3.01,2.11
1558,1667.0,3.0,2.4
1559,1854.0,2.0,2.4
1560,1648.0,2.01,2.69
1561,1999.0,2.0,1.69
1562,1559.0,2.99,2.71
1563,2038.0,3.02,2.0
1564,1248.0,2.99,1.99
1565,1510.0,2.98,1.73
1566,1126.0,2.99,2.51
1567,2788.0,2.99,3.6
1568,2159.0,3.01,2.11
1569,1696.0,3.01,2.2
1570,2034.0,2.97,3.1
1571,2468.0,2.0,3.49
1572,1524.0,2.98,1.99
1573,2837.0,3.01,2.31
1574,2186.0,3.0,2.89
1575,2107.0,3.01,2.62
1576,2805.0,2.02,2.8
1577,2548.0,3.0,3.49
1578,1874.0,2.0,2.01
1579,2180.0,3.0,2.09
1580,3284.0,2.96,2.19
1581,2604.0,1.99,3.5
1582,1953.0,2.02,2.12
1583,1960.0,4.01,1.99
1584,2289.0,2.98,2.68
1585,1884.0,2.01,2.38
1586,1833.0,2.99,2.7
1587,1575.0,2.01,1.89
1588,2352.0,3.01,2.81
1589,1787.0,2.01,2.71
1590,1708.0,2.99,2.92
1591,2595.0,1.98,3.51
1592,2429.0,3.01,3.5
1593,2687.0,3.0,2.19
1594,1269.0,3.0,1.89
1595,2575.0,3.0,2.5
1596,1595.0,2.99,2.42
1597,1964.0,3.02,1.6
1598,1412.0,2.01,1.89
1599,1548.0,2.0,1.9
1600,2111.0,2.98,1.58
1601,2005.0,4.0,2.2
1602,1367.0,2.0,2.4
1603,2337.0,2.99,3.48
1604,1800.0,3.0,2.71
1605,2250.0,2.0,3.5
1606,2594.0,2.99,3.71
1607,2019.0,3.98,1.49
1608,1697.0,1.99,2.4
1609,1575.0,4.0,1.6
1610,2270.0,2.99,3.1
1611,998.0,3.02,2.2
1612,2118.0,2.99,2.3
1613,3047.0,2.0,3.39
1614,1272.0,1.99,1.7
1615,1376.0,2.99,1.7
1616,1708.0,2.99,2.2
1617,2024.0,1.99,1.8
1618,3305.0,3.02,2.61
1619,2314.0,3.02,3.51
1620,1179.0,2.0,2.39
1621,2523.0,2.99,2.02
1622,1937.0,2.98,2.3
1623,2235.0,3.0,3.52
1624,3348.0,2.0,3.1
1625,1641.0,2.99,1.8
1626,2319.0,3.02,3.54
1627,1433.0,2.0,2.0
1628,2005.0,2.99,2.8
1629,2430.0,3.0,3.53
1630,1781.0,4.0,2.6
1631,1504.0,4.01,2.59
1632,1395.0,4.01,2.3
1633,2095.0,3.02,1.79
1634,1371.0,2.98,1.8
1635,3176.0,3.01,2.1
1636,1755.0,2.0,1.7
1637,3294.0,1.98,3.1
1638,2340.0,3.02,3.39
1639,1813.0,4.01,2.68
1640,2577.0,3.0,3.5
1641,2374.0,2.0,3.5
1642,2314.0,2.01,3.52
1643,2379.0,2.01,3.5
1644,2241.0,2.02,3.01
1645,2165.0,4.01,1.9
1646,1546.0,4.03,2.7
1647,2332.0,2.0,2.69
1648,2019.0,1.99,1.69
1649,1822.0,2.99,3.21
1650,1685.0,3.02,2.4
1651,2544.0,1.99,3.5
1652,1646.0,2.99,2.31
1653,2158.0,2.99,3.49
1654,3200.0,2.98,2.39
1655,1525.0,3.98,1.57
1656,2663.0,3.02,2.88
1657,1870.0,4.0,2.72
1658,1621.0,4.01,2.19
1659,1897.0,3.0,3.12
1660,2083.0,3.02,2.01
1661,1549.0,2.02,2.41
1662,1696.0,4.01,2.7
1663,2345.0,2.99,3.49
1664,2125.0,3.0,2.41
1665,1398.0,3.01,3.11
1666,1125.0,3.0,3.6
1667,1935.0,3.0,2.28
1668,1768.0,3.01,2.8
1669,1987.0,3.02,2.19
1670,2125.0,2.99,3.09
1671,1510.0,2.99,3.7
1672,2095.0,4.03,1.91
1673,1949.0,2.99,3.39
1674,1694.0,2.01,2.69
1675,2527.0,2.99,3.51
1676,1931.0,2.01,1.99
1677,2529.0,3.0,3.51
1678,1474.0,2.98,2.2
1679,1842.0,2.0,3.0
1680,3313.0,2.0,2.88
1681,2432.0,2.01,3.5
1682,1948.0,3.0,2.6
1683,3018.0,2.03,3.4
1684,1030.0,2.99,2.29
1685,2699.0,2.99,3.48
1686,1265.0,3.0,2.29
1687,2941.0,1.97,3.18
1688,1957.0,3.01,2.4
1689,1358.0,2.01,2.6
1690,3335.0,2.98,2.1
1691,2129.0,3.01,2.06
1692,2292.0,2.99,2.99
1693,2019.0,3.02,3.7
1694,2464.0,3.0,2.21
1695,1515.0,2.99,2.68
1696,1685.0,2.99,2.69
1697,2306.0,2.01,3.49
1698,1733.0,3.0,2.71
1699,2791.0,2.99,2.71
1700,1500.0,3.0,3.0
1701,1983.0,2.99,3.41
1702,3302.0,2.98,2.11
1703,1738.0,2.0,2.41
1704,1327.0,2.02,3.48
1705,1814.0,4.0,2.51
1706,2023.0,2.02,2.09
1707,1428.0,3.0,2.01
1708,2631.0,2.98,2.81
1709,1490.0,2.99,3.0
1710,1291.0,3.0,3.61
1711,3228.0,3.0,3.42
1712,1994.0,4.03,2.12
1713,1705.0,1.98,2.69
1714,1501.0,4.02,2.69
1715,1262.0,4.03,2.3
1716,2181.0,1.98,2.51
1717,2754.0,3.0,1.99
1718,2018.0,1.99,2.71
1719,1616.0,4.0,2.1
1720,1387.0,2.98,2.51
1721,3046.0,2.98,3.1
1722,2153.0,2.99,2.7
1723,1889.0,3.0,2.29
1724,2444.0,2.98,3.5
1725,2079.0,4.01,2.41
1726,1631.0,3.03,2.69
1727,2462.0,3.0,3.5
1728,2016.0,3.99,3.09
1729,1513.0,3.0,2.71
1730,1595.0,2.98,1.68
1731,2876.0,3.97,3.09
1732,2243.0,1.99,2.3
1733,1636.0,4.01,2.8
1734,1677.0,3.03,2.71
1735,1517.0,4.01,2.1
1736,1532.0,3.0,2.28
1737,1968.0,3.0,2.12
1738,2360.0,2.0,1.98
1739,3426.0,2.99,2.21
1740,2189.0,2.97,3.51
1741,1291.0,2.01,1.72
1742,2198.0,2.01,3.48
1743,2143.0,3.0,3.3
1744,2115.0,4.0,3.53
1745,3129.0,2.03,3.31
1746,1623.0,3.0,2.01
1747,1856.0,3.01,1.6
1748,1760.0,3.02,2.31
1749,1768.0,2.01,3.39
1750,1731.0,4.02,2.69
1751,3063.0,2.96,2.71
1752,2240.0,2.99,3.19
1753,3460.0,3.0,2.99
1754,1479.0,2.02,1.81
1755,1973.0,3.98,2.1
1756,1164.0,3.01,2.59
1757,1783.0,3.0,2.68
1758,2061.0,3.99,2.7
1759,1827.0,2.02,1.82
1760,1753.0,3.01,2.09
1761,2393.0,2.0,1.8
1762,1340.0,3.0,1.69
1763,2250.0,3.0,3.5
1764,3221.0,3.01,3.51
1765,1402.0,1.98,3.48
1766,2553.0,3.0,3.41
1767,2145.0,2.99,1.5
1768,1488.0,2.99,1.91
1769,1931.0,3.01,2.71
1770,1497.0,3.02,1.8
1771,1966.0,2.99,2.4
1772,2374.0,2.98,3.51
1773,2402.0,2.99,3.51
1774,1721.0,1.99,2.69
1775,2740.0,3.98,2.39
1776,1304.0,1.99,2.59
1777,2136.0,3.02,2.28
1778,1660.0,3.0,2.9
1779,1807.0,4.01,2.31
1780,2261.0,4.0,3.12
1781,2824.0,2.99,2.9
1782,1196.0,2.98,2.38
1783,2728.0,3.01,2.89
1784,1454.0,3.01,2.2
1785,1052.0,2.01,1.58
1786,1246.0,1.98,1.59
1787,3265.0,2.03,3.4
1788,2280.0,2.99,3.32
1789,2963.0,1.99,2.41
1790,2424.0,3.0,3.4
1791,2062.0,2.0,2.8
1792,2770.0,2.99,2.32
1793,2021.0,2.0,1.7
1794,2084.0,3.01,1.79
1795,2249.0,2.98,1.89
1796,2110.0,3.03,2.28
1797,1504.0,3.0,2.9
1798,1809.0,2.99,2.21
1799,2075.0,2.99,3.09
1800,1907.0,2.01,2.69
1801,2013.0,3.02,2.02
1802,3118.0,2.99,3.19
1803,2527.0,2.99,3.49
1804,1564.0,1.99,1.7
1805,2924.0,1.99,2.89
1806,1981.0,3.0,2.7
