proband_id,Workout_Type,Calories_Burned,Session_Duration (hours)
906,Cardio,1833.22,1.76
907,Cardio,916.03,1.04
908,Strength,1357.53,1.37
909,Strength,1230.17,1.14
910,Cardio,1132.1,1.29
911,Cardio,1947.79,1.87
912,Yoga,1294.8,1.66
913,Strength,1080.08,1.09
914,Cardio,979.2,1.02
915,Cardio,980.02,1.02
916,HIIT,1197.9,0.99
917,Yoga,982.51,1.49
918,Yoga,1504.24,1.93
919,HIIT,2855.6,2.0
920,Strength,1568.61,1.45
921,Yoga,909.47,1.26
922,Yoga,527.52,0.8
923,HIIT,1307.99,1.08
924,HIIT,882.5,0.73
925,Strength,2304.9,1.97
926,Yoga,988.04,1.37
927,Strength,1395.9,1.41
928,Yoga,964.8,1.34
929,Yoga,1305.61,1.67
930,HIIT,1721.32,1.42
931,Cardio,1035.94,1.08
932,HIIT,1821.6,1.38
933,HIIT,2330.9,1.63
934,HIIT,2678.21,1.87
935,Yoga,381.76,0.58
936,Strength,515.27,0.52
937,Strength,751.72,0.76
938,HIIT,920.44,0.76
939,HIIT,1491.6,1.13
940,HIIT,1271.66,1.05
941,HIIT,1491.6,1.13
942,Yoga,861.12,1.2
943,Cardio,852.82,0.97
944,HIIT,917.09,0.76
945,Cardio,1045.3,1.19
946,Yoga,919.3,1.28
947,HIIT,629.77,0.52
948,Yoga,941.63,1.31
949,Strength,841.5,0.85
950,Strength,1215.49,1.23
951,Strength,722.7,0.73
952,HIIT,1053.66,0.87
953,Strength,1154.64,1.07
954,Strength,912.46,0.92
955,Yoga,852.95,1.29
956,HIIT,2545.4,1.78
957,Strength,1377.35,1.39
958,HIIT,2717.0,1.9
959,HIIT,1609.06,1.22
960,Cardio,1353.6,1.41
961,Strength,1166.4,1.08
962,HIIT,1730.64,1.31
963,Cardio,1704.29,1.64
964,Strength,1435.2,1.33
965,Yoga,1443.0,1.85
966,HIIT,918.76,0.76
967,Cardio,971.22,1.01
968,Cardio,1436.4,1.5
969,Cardio,1093.49,1.14
970,Cardio,1293.6,1.47
971,Strength,1512.0,1.4
972,Strength,1275.94,1.29
973,Yoga,914.4,1.27
974,Cardio,1926.96,1.85
975,Cardio,989.62,1.03
976,Strength,1263.6,1.17
977,Cardio,1644.46,1.58
978,HIIT,1426.79,1.08
979,Yoga,520.93,0.79
980,Strength,1447.2,1.34
981,Yoga,740.98,1.03
982,Yoga,988.87,1.37
983,Cardio,968.79,1.01
984,Cardio,1081.42,1.23
985,HIIT,1438.8,1.09
986,Cardio,439.2,0.5
987,Yoga,879.13,1.22
988,Yoga,708.13,1.07
989,Cardio,1249.04,1.3
990,Strength,1231.2,1.14
991,HIIT,1811.7,1.5
992,Strength,1145.75,1.06
993,Cardio,2068.01,1.99
994,Yoga,640.2,0.97
995,Strength,1175.24,1.09
996,HIIT,1573.0,1.3
997,Cardio,1797.82,1.73
998,Cardio,987.39,1.12
999,HIIT,2148.3,1.5
1000,Strength,1346.4,1.36
1001,Cardio,959.2,1.09
1002,Yoga,1466.4,1.88
1003,Yoga,834.5,1.16
1004,Strength,1480.83,1.37
1005,Yoga,1078.2,1.5
1006,HIIT,2678.21,1.87
1007,HIIT,1320.0,1.0
1008,HIIT,1773.22,1.34
1009,HIIT,2661.85,1.86
1010,HIIT,2516.8,1.76
1011,HIIT,1390.24,1.15
1012,Strength,1490.4,1.38
1013,Yoga,927.25,1.29
1014,Cardio,959.2,1.0
1015,Strength,1357.53,1.37
1016,Cardio,978.38,1.02
1017,Yoga,363.0,0.55
1018,Cardio,837.52,0.95
1019,HIIT,689.07,0.57
1020,Cardio,1332.18,1.39
1021,Cardio,1952.19,1.88
1022,Strength,879.5,0.89
1023,Cardio,1781.14,1.71
1024,Yoga,984.29,1.49
1025,Strength,1081.8,1.0
1026,Yoga,763.84,1.06
1027,Cardio,1882.4,1.81
1028,Cardio,998.4,1.04
1029,Yoga,527.04,0.8
1030,HIIT,861.44,0.71
1031,Strength,603.9,0.61
1032,Strength,2181.17,1.87
1033,HIIT,2329.11,1.63
1034,Yoga,581.33,0.88
1035,HIIT,1504.8,1.14
1036,HIIT,1585.1,1.31
1037,Cardio,834.48,0.95
1038,Strength,1388.52,1.4
1039,Yoga,1175.08,1.51
1040,Strength,1317.6,1.22
1041,HIIT,1820.08,1.38
1042,Yoga,1365.0,1.75
1043,Yoga,620.4,0.94
1044,Yoga,673.2,1.02
1045,HIIT,1597.2,1.32
1046,HIIT,1414.41,1.17
1047,Strength,891.81,0.9
1048,HIIT,2686.33,1.88
1049,Cardio,1769.36,1.7
1050,Yoga,834.5,1.16
1051,HIIT,1235.32,1.02
1052,HIIT,1731.87,1.43
1053,Yoga,927.25,1.29
1054,HIIT,2688.4,1.88
1055,Strength,2126.12,1.82
1056,Cardio,1151.04,1.2
1057,Strength,1456.78,1.35
1058,Yoga,640.78,0.97
1059,Strength,800.44,0.81
1060,Strength,1245.1,1.15
1061,Cardio,1106.78,1.26
1062,Yoga,997.46,1.39
1063,HIIT,1519.26,1.15
1064,Strength,634.18,0.64
1065,Yoga,1254.83,1.61
1066,HIIT,1441.2,1.09
1067,Yoga,949.61,1.32
1068,Yoga,827.31,1.15
1069,HIIT,1614.43,1.22
1070,Cardio,1141.45,1.19
1071,Yoga,735.62,1.02
1072,Yoga,712.21,0.99
1073,Yoga,1015.2,1.41
1074,Strength,604.45,0.61
1075,HIIT,1720.29,1.3
1076,HIIT,1874.4,1.42
1077,Strength,2196.32,1.87
1078,Strength,1240.97,1.15
1079,Strength,1198.8,1.11
1080,Strength,910.8,0.92
1081,Cardio,1255.5,1.31
1082,Yoga,958.4,1.33
1083,Strength,1423.01,1.44
1084,Yoga,1305.61,1.67
1085,HIIT,1247.43,1.03
1086,Strength,1165.43,1.08
1087,Strength,1942.2,1.66
1088,Yoga,376.54,0.57
1089,Cardio,987.39,1.12
1090,Yoga,1176.89,1.51
1091,HIIT,2389.94,1.67
1092,Yoga,680.42,1.03
1093,Yoga,928.8,1.29
1094,Cardio,1209.6,1.26
1095,Yoga,475.2,0.72
1096,Cardio,1075.55,1.22
1097,Cardio,1035.94,1.08
1098,Strength,2117.7,1.81
1099,Yoga,950.4,1.32
1100,HIIT,845.46,0.7
1101,HIIT,2286.24,1.6
1102,HIIT,1704.22,1.29
1103,HIIT,1423.22,1.08
1104,Cardio,1803.35,1.73
1105,Cardio,1674.4,1.61
1106,HIIT,1426.79,1.08
1107,HIIT,2575.98,1.8
1108,HIIT,1771.75,1.34
1109,Cardio,1275.74,1.33
1110,Cardio,1738.14,1.67
1111,Cardio,1328.11,1.38
1112,Yoga,986.4,1.37
1113,Yoga,775.26,1.18
1114,Yoga,791.34,1.1
1115,Cardio,1257.26,1.43
1116,Cardio,1878.06,1.81
1117,Cardio,1205.6,1.37
1118,Yoga,653.99,0.99
1119,Cardio,968.79,1.01
1120,Strength,1533.6,1.42
1121,Strength,1090.8,1.01
1122,HIIT,1562.32,1.29
1123,HIIT,1758.53,1.33
1124,Yoga,461.16,0.7
1125,Strength,534.11,0.54
1126,Cardio,1769.36,1.7
1127,Strength,1274.4,1.18
1128,Yoga,820.8,1.14
1129,HIIT,1152.64,0.95
1130,Strength,1121.33,1.04
1131,Yoga,1072.8,1.49
1132,Strength,1169.32,1.08
1133,Yoga,553.39,0.84
1134,Yoga,735.01,1.02
1135,Strength,919.03,0.93
1136,Strength,1567.3,1.45
1137,Cardio,678.83,0.77
1138,HIIT,1504.8,1.14
1139,Yoga,727.81,1.01
1140,Yoga,548.8,0.83
1141,Cardio,960.0,1.0
1142,HIIT,713.9,0.59
1143,Cardio,1291.25,1.47
1144,HIIT,1388.31,1.05
1145,Yoga,476.06,0.72
1146,Strength,1422.04,1.32
1147,Yoga,342.89,0.52
1148,Strength,1258.44,1.27
1149,Strength,1459.27,1.47
1150,Strength,839.97,0.85
1151,Strength,1339.2,1.24
1152,Cardio,1196.8,1.36
1153,Strength,1775.66,1.52
1154,HIIT,1358.47,1.03
1155,Strength,1885.15,1.61
1156,Yoga,639.04,0.97
1157,Yoga,820.8,1.14
1158,Strength,1297.08,1.2
1159,Strength,505.36,0.51
1160,HIIT,955.9,0.79
1161,Cardio,1220.22,1.27
1162,Cardio,641.82,0.73
1163,Yoga,786.11,1.19
1164,HIIT,1543.11,1.17
1165,HIIT,1429.1,1.18
1166,Strength,1450.66,1.46
1167,Yoga,915.16,1.27
1168,HIIT,2171.93,1.52
1169,Strength,1466.35,1.36
1170,Cardio,1284.26,1.34
1171,HIIT,1270.5,1.05
1172,Yoga,938.9,1.42
1173,HIIT,1321.3,1.09
1174,Strength,1279.42,1.29
1175,Yoga,1381.66,1.77
1176,HIIT,1707.65,1.41
1177,Strength,2012.4,1.72
1178,Cardio,1904.66,1.83
1179,Yoga,1027.88,1.43
1180,HIIT,1448.04,1.2
1181,Cardio,616.56,0.7
1182,Strength,1098.9,1.11
1183,Strength,1089.89,1.01
1184,Yoga,742.22,1.03
1185,Yoga,468.17,0.71
1186,Cardio,1132.8,1.18
1187,Strength,1069.2,1.08
1188,Cardio,1622.4,1.56
1189,Strength,1414.8,1.31
1190,Yoga,1474.2,1.89
1191,Yoga,885.6,1.23
1192,Strength,1156.56,1.07
1193,Cardio,2051.95,1.97
1194,HIIT,2778.47,1.94
1195,HIIT,2264.61,1.58
1196,Cardio,1974.48,1.9
1197,Cardio,844.8,0.96
1198,Yoga,973.62,1.35
1199,HIIT,1923.99,1.46
1200,Yoga,721.8,1.0
1201,Strength,2139.45,1.83
1202,Cardio,510.86,0.58
1203,Cardio,1854.05,1.78
1204,Cardio,1149.12,1.2
1205,Cardio,1020.14,1.06
1206,Yoga,928.03,1.29
1207,Cardio,1315.2,1.37
1208,Cardio,969.76,1.1
1209,Yoga,761.93,1.06
1210,Strength,2308.45,1.97
1211,Cardio,1064.71,1.11
1212,HIIT,1582.68,1.2
1213,Cardio,1286.4,1.34
1214,Yoga,349.48,0.53
1215,Strength,1370.46,1.27
1216,Cardio,1133.74,1.18
1217,HIIT,2187.9,1.53
1218,Strength,1224.47,1.13
1219,HIIT,665.5,0.55
1220,Yoga,851.4,1.29
1221,Strength,1350.0,1.25
1222,Strength,1468.8,1.36
1223,HIIT,1824.64,1.38
1224,Cardio,1304.77,1.48
1225,Strength,1188.0,1.2
1226,Strength,1156.56,1.07
1227,Strength,1264.65,1.17
1228,Cardio,1431.59,1.49
1229,Cardio,1259.7,1.31
1230,Cardio,1986.4,1.91
1231,HIIT,1306.8,1.08
1232,Yoga,574.2,0.87
1233,Yoga,761.93,1.06
1234,Strength,1942.2,1.66
1235,HIIT,1545.69,1.17
1236,Yoga,970.38,1.35
1237,Cardio,1206.7,1.37
1238,Strength,1403.24,1.42
1239,HIIT,1610.4,1.22
1240,Cardio,1143.35,1.19
1241,HIIT,1506.05,1.14
1242,Yoga,848.89,1.18
1243,HIIT,2804.96,1.96
1244,Strength,1590.25,1.47
1245,Cardio,1779.77,1.71
1246,HIIT,1183.64,0.98
1247,Strength,1443.58,1.34
1248,Yoga,811.8,1.23
1249,Yoga,1043.13,1.45
1250,Strength,1779.77,1.52
1251,Strength,524.22,0.53
1252,HIIT,1491.01,1.23
1253,Yoga,468.6,0.71
1254,HIIT,1364.81,1.13
1255,HIIT,1633.5,1.35
1256,Yoga,1499.9,1.92
1257,HIIT,2712.82,1.9
1258,Cardio,1002.29,1.14
1259,Strength,852.17,0.86
1260,Cardio,1054.24,1.1
1261,Cardio,1626.14,1.56
1262,Strength,1870.56,1.6
1263,Strength,1188.0,1.2
1264,Strength,514.8,0.52
1265,HIIT,1663.2,1.26
1266,Strength,683.1,0.69
1267,HIIT,689.7,0.57
1268,Cardio,1198.0,1.25
1269,Yoga,1050.32,1.46
1270,Yoga,842.4,1.17
1271,Strength,1230.17,1.14
1272,Strength,752.4,0.76
1273,HIIT,1529.92,1.16
1274,Strength,1382.4,1.28
1275,Strength,1618.65,1.5
1276,Strength,1180.14,1.09
1277,Strength,1599.73,1.48
1278,Yoga,639.62,0.97
1279,Cardio,1306.69,1.36
1280,Cardio,1736.8,1.67
1281,Cardio,1395.48,1.45
1282,Yoga,819.89,1.24
1283,Yoga,1027.88,1.43
1284,Yoga,986.08,1.49
1285,Strength,1426.79,1.32
1286,Strength,594.54,0.6
1287,Cardio,1109.81,1.26
1288,Cardio,1245.92,1.3
1289,Yoga,1068.26,1.48
1290,Cardio,1056.0,1.1
1291,Strength,1382.4,1.28
1292,Cardio,1208.59,1.26
1293,Cardio,870.41,0.99
1294,Yoga,462.84,0.7
1295,Cardio,536.8,0.61
1296,Strength,990.9,1.0
1297,Strength,1080.08,1.09
1298,Yoga,1341.6,1.72
1299,Cardio,1769.36,1.7
1300,Yoga,931.12,1.29
1301,HIIT,1430.4,1.18
1302,Strength,1316.7,1.33
1303,Yoga,1324.98,1.7
1304,Cardio,1036.8,1.08
1305,Yoga,891.81,1.35
1306,Strength,1221.42,1.13
1307,Strength,1188.99,1.1
1308,Strength,1165.43,1.08
1309,Yoga,356.72,0.54
1310,Yoga,1513.2,1.94
1311,HIIT,1443.83,1.19
1312,HIIT,2741.38,1.92
1313,Yoga,786.83,1.19
1314,Strength,980.99,0.99
1315,HIIT,1717.43,1.3
1316,HIIT,1587.98,1.31
1317,Cardio,1880.95,1.81
1318,Cardio,1063.83,1.21
1319,Yoga,1357.2,1.74
1320,Strength,1208.59,1.12
1321,Yoga,1553.39,1.99
1322,Cardio,1170.22,1.22
1323,HIIT,1334.63,1.1
1324,Strength,1620.0,1.5
1325,Strength,1253.84,1.16
1326,Cardio,1248.46,1.42
1327,Cardio,1268.26,1.32
1328,Yoga,1185.6,1.52
1329,Cardio,1170.4,1.33
1330,Strength,1166.4,1.08
1331,HIIT,834.9,0.69
1332,Cardio,483.56,0.55
1333,Cardio,1036.8,1.08
1334,Strength,1517.04,1.4
1335,Strength,1230.17,1.14
1336,Yoga,813.6,1.13
1337,Strength,1541.83,1.43
1338,HIIT,1053.66,0.87
1339,Cardio,1225.42,1.39
1340,HIIT,1598.65,1.32
1341,HIIT,1521.83,1.26
1342,HIIT,1770.27,1.34
1343,Cardio,1779.77,1.71
1344,Cardio,1167.3,1.22
1345,Cardio,1036.8,1.08
1346,Strength,1907.1,1.63
1347,Strength,2094.3,1.79
1348,Yoga,987.22,1.37
1349,Yoga,1483.14,1.9
1350,Yoga,1077.3,1.5
1351,Strength,1050.35,1.06
1352,Yoga,666.6,1.01
1353,Yoga,957.6,1.33
1354,Cardio,722.91,0.82
1355,HIIT,2814.93,1.97
1356,HIIT,1230.83,1.02
1357,HIIT,1089.99,0.9
1358,Cardio,1200.0,1.25
1359,HIIT,1556.3,1.18
1360,Yoga,914.4,1.27
1361,Cardio,457.18,0.52
1362,HIIT,930.85,0.77
1363,HIIT,1161.6,0.96
1364,HIIT,1846.46,1.4
1365,HIIT,810.7,0.67
1366,Cardio,2031.12,1.95
1367,Cardio,1630.29,1.57
1368,Strength,1398.44,1.41
1369,HIIT,1442.52,1.19
1370,Cardio,1257.26,1.43
1371,Cardio,1403.94,1.46
1372,Yoga,1169.1,1.5
1373,Strength,1111.47,1.03
1374,HIIT,701.16,0.58
1375,Yoga,547.8,0.83
1376,HIIT,1925.59,1.46
1377,HIIT,1211.1,1.0
1378,Strength,1373.89,1.27
1379,HIIT,1367.3,1.13
1380,Cardio,1195.71,1.36
1381,Strength,1090.8,1.01
1382,Strength,1177.03,1.19
1383,Strength,1317.6,1.22
1384,HIIT,1384.84,1.05
1385,Strength,1079.1,1.09
1386,Cardio,826.45,0.94
1387,HIIT,1198.99,0.99
1388,Strength,1168.2,1.18
1389,Cardio,1301.22,1.48
1390,Cardio,1362.06,1.42
1391,Cardio,1286.4,1.34
1392,Strength,1103.44,1.02
1393,HIIT,1823.12,1.38
1394,HIIT,1571.57,1.3
1395,Cardio,1878.06,1.81
1396,Strength,1462.54,1.48
1397,Strength,1955.4,1.67
1398,HIIT,1612.23,1.33
1399,Cardio,845.57,0.96
1400,HIIT,2391.77,1.67
1401,Yoga,963.19,1.34
1402,HIIT,1101.1,0.91
1403,Yoga,454.99,0.69
1404,Yoga,919.3,1.28
1405,Strength,712.15,0.72
1406,HIIT,1550.21,1.28
1407,Cardio,1275.74,1.33
1408,Yoga,915.16,1.27
1409,HIIT,1668.28,1.38
1410,Strength,1482.3,1.5
1411,Yoga,776.95,1.08
1412,Yoga,761.93,1.06
1413,Strength,1280.58,1.29
1414,Cardio,1922.52,1.85
1415,Strength,1385.86,1.28
1416,HIIT,1820.46,1.51
1417,Cardio,1266.14,1.32
1418,Strength,1128.6,1.14
1419,HIIT,1663.2,1.26
1420,Cardio,1089.22,1.24
1421,Strength,1453.98,1.47
1422,Strength,822.45,0.83
1423,Yoga,522.35,0.79
1424,HIIT,2514.86,1.76
1425,Cardio,1056.88,1.1
1426,Strength,1127.57,1.14
1427,HIIT,2402.4,1.68
1428,Cardio,1293.6,1.47
1429,Yoga,429.0,0.65
1430,Strength,1393.2,1.29
1431,Strength,930.6,0.94
1432,Cardio,1366.61,1.42
1433,Yoga,983.93,1.37
1434,Strength,969.32,0.98
1435,Cardio,1173.15,1.22
1436,Yoga,914.4,1.27
1437,Cardio,1583.23,1.52
1438,Yoga,943.99,1.31
1439,HIIT,1376.23,1.04
1440,Cardio,968.79,1.01
1441,Yoga,908.71,1.26
1442,Cardio,2056.03,1.98
1443,Strength,881.1,0.89
1444,Strength,2285.01,1.95
1445,Yoga,907.2,1.26
1446,Cardio,1831.81,1.76
1447,Yoga,805.73,1.12
1448,Yoga,514.33,0.78
1449,Strength,909.14,0.92
1450,Cardio,1245.92,1.3
1451,Strength,1414.8,1.31
1452,Yoga,1024.1,1.42
1453,Strength,722.04,0.73
1454,Cardio,980.83,1.02
1455,Yoga,408.83,0.62
1456,Yoga,949.61,1.32
1457,Strength,2201.29,1.88
1458,Strength,2313.04,1.98
1459,Strength,2084.2,1.78
1460,HIIT,1061.9,0.88
1461,Cardio,651.2,0.74
1462,Yoga,799.87,1.11
1463,Yoga,336.29,0.51
1464,HIIT,1645.6,1.36
1465,Strength,1434.01,1.33
1466,Yoga,824.25,1.25
1467,Cardio,1227.78,1.28
1468,Strength,1610.54,1.49
1469,Strength,2082.6,1.78
1470,Yoga,614.92,0.93
1471,Cardio,1787.42,1.72
1472,Cardio,678.83,0.77
1473,Cardio,1113.6,1.16
1474,Cardio,1800.58,1.73
1475,Cardio,660.6,0.75
1476,Cardio,1580.8,1.52
1477,Yoga,536.06,0.81
1478,Strength,505.36,0.51
1479,Strength,1444.09,1.46
1480,Cardio,1913.6,1.84
1481,Yoga,1225.54,1.57
1482,Yoga,785.4,1.19
1483,Cardio,1571.61,1.51
1484,Strength,1370.46,1.27
1485,HIIT,895.4,0.74
1486,Strength,1008.88,1.02
1487,HIIT,1732.08,1.31
1488,Cardio,1995.26,1.92
1489,Cardio,634.18,0.72
1490,Cardio,785.34,0.89
1491,Strength,1080.9,1.0
1492,Yoga,482.24,0.73
1493,Strength,751.72,0.76
1494,Cardio,676.37,0.77
1495,Yoga,1388.4,1.78
1496,Cardio,617.12,0.7
1497,Strength,1330.22,1.34
1498,Strength,1048.45,1.06
1499,HIIT,2486.29,1.74
1500,Strength,1146.71,1.06
1501,Yoga,706.2,1.07
1502,Yoga,1387.33,1.78
1503,HIIT,1777.08,1.47
1504,HIIT,1340.66,1.11
1505,Yoga,976.75,1.36
1506,Strength,2316.6,1.98
1507,HIIT,772.99,0.64
1508,Cardio,1208.59,1.26
1509,Yoga,1066.49,1.48
1510,Strength,2066.12,1.77
1511,Yoga,665.99,1.01
1512,HIIT,2555.76,1.79
1513,Cardio,1924.0,1.85
1514,Yoga,562.02,0.85
1515,Yoga,1002.47,1.39
1516,Cardio,1124.14,1.17
1517,Yoga,567.6,0.86
1518,Strength,1294.92,1.2
1519,Cardio,791.28,0.9
1520,Strength,505.36,0.51
1521,HIIT,1100.1,0.91
1522,Yoga,907.49,1.37
1523,Cardio,1363.2,1.42
1524,HIIT,1664.59,1.26
1525,Cardio,1601.6,1.54
1526,HIIT,1651.38,1.25
1527,HIIT,1507.31,1.14
1528,Strength,1283.06,1.19
1529,Strength,1568.61,1.45
1530,Cardio,1313.01,1.37
1531,HIIT,1202.26,0.99
1532,Cardio,940.74,1.07
1533,Strength,1232.23,1.14
1534,Strength,1513.26,1.4
1535,Yoga,844.8,1.28
1536,Yoga,1401.84,1.8
1537,Cardio,1335.51,1.39
1538,Yoga,363.33,0.55
1539,Strength,1445.99,1.34
1540,Cardio,1099.0,1.25
1541,Strength,1533.6,1.42
1542,Cardio,1910.66,1.84
1543,Cardio,1220.98,1.39
1544,Yoga,942.41,1.31
1545,Cardio,660.6,0.75
1546,Cardio,2008.74,1.93
1547,HIIT,1777.54,1.35
1548,Yoga,957.0,1.45
1549,Cardio,1228.8,1.28
1550,Cardio,1283.63,1.46
1551,Strength,760.91,0.77
1552,Yoga,999.97,1.39
1553,HIIT,1875.96,1.42
1554,Yoga,972.81,1.35
1555,Strength,1424.41,1.32
1556,Strength,1520.26,1.41
1557,HIIT,1714.57,1.3
1558,Strength,1134.0,1.05
1559,Strength,593.46,0.6
1560,Strength,1188.0,1.1
1561,Strength,1071.14,1.08
1562,Strength,2217.87,1.9
1563,Strength,960.3,0.97
1564,Yoga,835.91,1.27
1565,Cardio,1085.7,1.13
1566,Yoga,746.93,1.04
1567,Yoga,475.63,0.72
1568,Cardio,1251.12,1.3
1569,Cardio,1162.66,1.32
1570,Cardio,1118.62,1.27
1571,Yoga,1270.42,1.63
1572,HIIT,1778.7,1.47
1573,HIIT,1006.13,0.83
1574,HIIT,1330.98,1.01
1575,Yoga,660.6,1.0
1576,Yoga,892.06,1.24
1577,HIIT,2684.26,1.88
1578,Cardio,738.53,0.84
1579,Yoga,972.0,1.35
1580,Yoga,1052.08,1.46
1581,Strength,1910.03,1.63
1582,HIIT,1087.02,0.9
1583,Cardio,1371.66,1.43
1584,HIIT,1334.31,1.01
1585,Strength,1158.3,1.17
1586,Yoga,1466.4,1.88
1587,Cardio,789.84,0.9
1588,Yoga,727.81,1.01
1589,Yoga,1506.56,1.93
1590,Strength,1416.99,1.43
1591,Cardio,1708.22,1.64
1592,Yoga,1302.6,1.67
1593,Cardio,1045.53,1.09
1594,Cardio,1055.12,1.1
1595,Yoga,792.0,1.1
1596,Strength,1135.89,1.05
1597,Strength,1544.4,1.43
1598,Strength,891.0,0.9
1599,HIIT,1297.05,1.07
1600,HIIT,1897.63,1.44
1601,Cardio,1142.96,1.3
1602,HIIT,1110.16,0.92
1603,HIIT,2855.6,2.0
1604,Cardio,2005.66,1.93
1605,Strength,1765.34,1.51
1606,Strength,1159.35,1.17
1607,Strength,852.17,0.86
1608,Strength,814.01,0.82
1609,Cardio,951.98,0.99
1610,HIIT,1478.4,1.12
1611,Yoga,968.44,1.47
1612,Strength,662.7,0.67
1613,Yoga,725.34,1.1
1614,Cardio,1418.43,1.48
1615,HIIT,1362.33,1.13
1616,HIIT,980.1,0.81
1617,Cardio,1071.65,1.22
1618,HIIT,931.7,0.77
1619,Yoga,1333.8,1.71
1620,Yoga,1014.35,1.41
1621,Cardio,1350.22,1.41
1622,HIIT,1569.49,1.19
1623,Yoga,1389.47,1.78
1624,HIIT,797.87,0.66
1625,Yoga,489.29,0.74
1626,Yoga,1450.8,1.86
1627,HIIT,1675.87,1.38
1628,Strength,1069.2,0.99
1629,HIIT,2559.7,1.79
1630,HIIT,1089.99,0.9
1631,Strength,1058.34,1.07
1632,Strength,1285.2,1.19
1633,Yoga,850.31,1.18
1634,HIIT,1676.4,1.27
1635,Yoga,634.75,0.96
1636,HIIT,606.1,0.5
1637,HIIT,628.06,0.52
1638,Cardio,1414.73,1.47
1639,Strength,1799.03,1.54
1640,HIIT,2232.52,1.56
1641,Yoga,1401.84,1.8
1642,Yoga,1310.4,1.68
1643,Yoga,1544.4,1.98
1644,Yoga,826.62,1.15
1645,Strength,1060.26,1.07
1646,Cardio,1713.36,1.65
1647,HIIT,1103.1,0.91
1648,Cardio,491.9,0.56
1649,Cardio,862.4,0.98
1650,Cardio,1064.71,1.11
1651,Cardio,1956.7,1.88
1652,HIIT,617.1,0.51
1653,Yoga,1223.66,1.57
1654,HIIT,1369.37,1.04
1655,Strength,1460.43,1.35
1656,HIIT,1016.4,0.84
1657,Strength,2199.6,1.88
1658,HIIT,1673.61,1.27
1659,Strength,1118.7,1.13
1660,Strength,1512.0,1.4
1661,Yoga,612.68,0.93
1662,Yoga,1231.45,1.58
1663,Yoga,1312.42,1.68
1664,Strength,1272.28,1.18
1665,HIIT,1834.8,1.39
1666,Yoga,1064.71,1.48
1667,HIIT,1413.58,1.07
1668,HIIT,1965.16,1.49
1669,HIIT,1654.69,1.37
1670,HIIT,1527.37,1.26
1671,Strength,1449.61,1.34
1672,Strength,871.2,0.88
1673,HIIT,724.02,0.6
1674,Strength,1885.15,1.61
1675,Strength,2126.12,1.82
1676,Yoga,553.9,0.84
1677,Yoga,1474.2,1.89
1678,HIIT,1595.75,1.32
1679,HIIT,1504.8,1.14
1680,HIIT,1767.33,1.34
1681,Cardio,1790.18,1.72
1682,Yoga,759.0,1.15
1683,Cardio,669.41,0.76
1684,Cardio,731.73,0.83
1685,Yoga,1016.05,1.41
1686,Strength,1274.78,1.29
1687,Cardio,571.48,0.65
1688,Yoga,793.98,1.1
1689,Strength,891.0,0.9
1690,Cardio,844.03,0.96
1691,Strength,1426.9,1.44
1692,Strength,1395.9,1.41
1693,Strength,1342.73,1.36
1694,Strength,1357.53,1.37
1695,HIIT,2563.64,1.79
1696,Yoga,1428.5,1.83
1697,Strength,1950.89,1.67
1698,Yoga,1249.92,1.6
1699,Yoga,704.27,1.07
1700,Cardio,1277.86,1.33
1701,Cardio,534.85,0.61
1702,Yoga,936.78,1.3
1703,Strength,1148.4,1.16
1704,Strength,1456.62,1.47
1705,HIIT,1346.4,1.02
1706,Yoga,986.4,1.37
1707,Strength,1435.2,1.33
1708,Cardio,1171.2,1.22
1709,HIIT,1353.97,1.12
1710,HIIT,1956.86,1.48
1711,HIIT,1965.16,1.49
1712,HIIT,1672.84,1.38
1713,Cardio,1035.07,1.08
1714,Cardio,1766.64,1.7
1715,Cardio,1134.69,1.18
1716,Strength,1363.07,1.26
1717,HIIT,991.3,0.82
1718,Yoga,848.18,1.18
1719,HIIT,762.99,0.63
1720,Strength,1348.88,1.25
1721,Cardio,1104.0,1.15
1722,Cardio,2056.03,1.98
1723,Strength,1597.07,1.48
1724,Yoga,1332.77,1.71
1725,HIIT,1467.64,1.11
1726,HIIT,2776.33,1.94
1727,Cardio,1580.8,1.52
1728,HIIT,1336.53,1.01
1729,Cardio,1739.47,1.67
1730,Strength,613.8,0.62
1731,Yoga,907.2,1.26
1732,Yoga,985.58,1.37
1733,Strength,1598.4,1.48
1734,Yoga,1356.16,1.74
1735,Cardio,1083.9,1.13
1736,Strength,1491.64,1.38
1737,Cardio,687.02,0.78
1738,Strength,1367.44,1.38
1739,Strength,1080.9,1.0
1740,Strength,1967.11,1.68
1741,Strength,1595.74,1.48
1742,HIIT,2273.7,1.59
1743,Strength,1502.45,1.39
1744,Yoga,469.88,0.71
1745,HIIT,1544.4,1.17
1746,Yoga,1074.59,1.49
1747,Yoga,936.0,1.3
1748,Strength,605.55,0.61
1749,Yoga,376.54,0.57
1750,Yoga,1434.1,1.84
1751,HIIT,1651.38,1.25
1752,Cardio,951.26,1.08
1753,Strength,1360.8,1.26
1754,Strength,1198.8,1.11
1755,HIIT,1665.97,1.26
1756,HIIT,725.34,0.6
1757,Cardio,1800.58,1.73
1758,Strength,2271.55,1.94
1759,Cardio,1259.7,1.31
1760,Yoga,936.0,1.3
1761,Yoga,915.16,1.27
1762,Cardio,1223.2,1.39
